0.9498112450143501		SimpleArgument(Robbie Buchanan ( born 1957,List([0, 27)))	Relation(is,List([30, 32)))	SimpleArgument(producer,List([33, 41)))	Robbie Buchanan (born 1957) is a Canadian keyboardist, songwriter, arranger, and producer.
0.9197759696552441		SimpleArgument(Robbie Buchanan Robbie Buchanan (born 1957),List([9, 17)))	Relation(played,List([18, 24)))	SimpleArgument(a piano player,List([25, 39)))	In 1978, Buchanan played a piano player in the Bette Midler film, The Rose.
0.9324144673478683		SimpleArgument(Robbie Buchanan Robbie Buchanan (born 1957),List([0, 8)))	Relation(would also go on to,List([9, 25), [26, 28)))	SimpleArgument(tour with Midler,List([29, 45)))	Buchanan would also go on to tour with Midler in support of the film.
0.8982330273114404	Context(Buchanan decided,List([58, 74)))	SimpleArgument(Robbie Buchanan Robbie Buchanan (born 1957),List([58, 66)))	Relation(decided to turn his attention to,List([67, 74), [75, 82), [83, 96), [97, 99)))	SimpleArgument(being a full time session keyboardist,List([100, 137)))	After a short period in 1980 playing with the Maxus band, Buchanan decided to turn his attention to being a full time session keyboardist.
0.8273172415259126	Context(Buchanan decided,List([58, 74)))	SimpleArgument(Robbie Buchanan Robbie Buchanan (born 1957),List([58, 66)))	Relation(decided to turn,List([67, 74), [75, 82)))	SimpleArgument(his attention,List([83, 96)))	After a short period in 1980 playing with the Maxus band, Buchanan decided to turn his attention to being a full time session keyboardist.
0.928339237187167		SimpleArgument(Robbie Buchanan Robbie Buchanan (born 1957),List([58, 66)))	Relation(decided to turn his attention to being a full time session keyboardist After,List([0, 5), [67, 125), [126, 137)))	TemporalArgument(a short period in 1980,List([6, 28)))	After a short period in 1980 playing with the Maxus band, Buchanan decided to turn his attention to being a full time session keyboardist.
0.8848358350418233		SimpleArgument(Robbie Buchanan Robbie Buchanan (born 1957),List([58, 66)))	Relation(decided to,List([67, 74), [75, 77)))	SimpleArgument(turn his attention to being a full time session keyboardist,List([78, 137)))	After a short period in 1980 playing with the Maxus band, Buchanan decided to turn his attention to being a full time session keyboardist.
0.9374058759955192		SimpleArgument(a short period in 1980,List([6, 28)))	Relation(playing with,List([29, 36), [37, 41)))	SimpleArgument(the Maxus band,List([42, 56)))	After a short period in 1980 playing with the Maxus band, Buchanan decided to turn his attention to being a full time session keyboardist.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Sam Phillips as well as on soundtracks for such films as others,List([75, 180)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Sam Phillips as well as on soundtracks for such films as Aladdin,List([75, 181)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Sam Phillips as well as on soundtracks for such films as Ghostbusters,List([75, 186)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Crystal Lewis as well as on soundtracks for such films as others,List([75, 181)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Crystal Lewis as well as on soundtracks for such films as Aladdin,List([75, 182)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Crystal Lewis as well as on soundtracks for such films as Ghostbusters,List([75, 187)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Phil Keaggy as well as on soundtracks for such films as others,List([75, 179)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Phil Keaggy as well as on soundtracks for such films as Aladdin,List([75, 180)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Phil Keaggy as well as on soundtracks for such films as Ghostbusters,List([75, 185)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including James Ingram as well as on soundtracks for such films as others,List([75, 180)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including James Ingram as well as on soundtracks for such films as Aladdin,List([75, 181)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including James Ingram as well as on soundtracks for such films as Ghostbusters,List([75, 186)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Kim Hill as well as on soundtracks for such films as others,List([75, 176)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Kim Hill as well as on soundtracks for such films as Aladdin,List([75, 177)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Kim Hill as well as on soundtracks for such films as Ghostbusters,List([75, 182)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Amy Grant as well as on soundtracks for such films as others,List([75, 177)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Amy Grant as well as on soundtracks for such films as Aladdin,List([75, 178)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
0.709882784971483		SimpleArgument(his piano skills,List([21, 37)))	Relation(have earned him by,List([38, 49), [50, 53), [72, 74)))	TemporalArgument(an impressive list of artists , including Amy Grant as well as on soundtracks for such films as Ghostbusters,List([75, 183)))	From that point on, his compositions and piano skills have earned him credits on albums by an impressive list of artists, including Bryan Adams, Christina Aguilera, Paul Anka, Philip Bailey, George Benson, Clint Black, Laura Branigan, Christopher Cross, Cher, Neil Diamond, Celine Dion, Bryan Duncan, Aretha Franklin, Chaka Khan, Amy Grant, Raven-Symoné, Kim Hill, Roger Hodgson, Amy Holland, Whitney Houston, Enrique Iglesias, Julio Iglesias, James Ingram, The Isley Brothers, Jewel, Elton John, Phil Keaggy, Stacy Lattisaw, Crystal Lewis, Kenny Loggins, The Manhattan Transfer, Luis Miguel, Aaron Neville, Stevie Nicks, Kazumasa Oda, Dolly Parton, Sam Phillips, Diana Ross, Richie Sambora, Dusty Springfield, Ringo Starr, Steely Dan as well as on soundtracks for such films as Ghostbusters, Aladdin, and others.
