0.9445721975409912		SimpleArgument(Giordano Berti,List([0, 14)))	Relation(is,List([41, 43)))	SimpleArgument(teacher of History of Arts,List([44, 70)))	Giordano Berti (born 27 February 1959) is an Italian writer and teacher of History of Arts.
0.3880890333449538	Context(he went on,List([36, 46)))	SimpleArgument(Giordano Berti Giordano Berti (,List([36, 38)))	Relation(went on to study,List([39, 46), [47, 55)))	SimpleArgument(philosophy,List([56, 66)))	After obtaining his College diploma he went on to study history and philosophy at University of Bologna and shortly thereafter started his career of editor and writer.
0.4328394458044063		SimpleArgument(Giordano Berti Giordano Berti (,List([36, 38)))	Relation(went on to,List([39, 46), [47, 49)))	SimpleArgument(study philosophy at University of Bologna,List([50, 91)))	After obtaining his College diploma he went on to study history and philosophy at University of Bologna and shortly thereafter started his career of editor and writer.
0.4328394458044063	Context(he went on,List([36, 46)))	SimpleArgument(Giordano Berti Giordano Berti (,List([36, 38)))	Relation(went on to study history at,List([39, 46), [47, 55), [56, 63), [64, 66)))	SpatialArgument(University of Bologna,List([67, 88)))	After obtaining his College diploma he went on to study history and philosophy at University of Bologna and shortly thereafter started his career of editor and writer.
0.3880890333449538	Context(he went on,List([36, 46)))	SimpleArgument(Giordano Berti Giordano Berti (,List([36, 38)))	Relation(went on to study,List([39, 46), [47, 55)))	SimpleArgument(history,List([56, 63)))	After obtaining his College diploma he went on to study history and philosophy at University of Bologna and shortly thereafter started his career of editor and writer.
0.37811014801594944		SimpleArgument(Giordano Berti Giordano Berti (,List([36, 38)))	Relation(went on After,List([0, 43), [44, 46)))	TemporalArgument(obtaining his College diploma,List([6, 35)))	After obtaining his College diploma he went on to study history and philosophy at University of Bologna and shortly thereafter started his career of editor and writer.
0.4328394458044063		SimpleArgument(Giordano Berti Giordano Berti (,List([36, 38)))	Relation(went on to,List([39, 46), [47, 49)))	SimpleArgument(study history at University of Bologna,List([50, 88)))	After obtaining his College diploma he went on to study history and philosophy at University of Bologna and shortly thereafter started his career of editor and writer.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an prolific author of many books about different subjects , such as History of Esotericism ( devils ) in his relationship with Art,List([9, 139)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an prolific author of many books about different subjects , such as History of Esotericism ( angels ) in his relationship with Art,List([9, 139)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an prolific author of many books about different subjects , such as History of Esotericism ( hell ) in his relationship with Art,List([9, 137)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an prolific author of many books about different subjects , such as History of Esotericism ( heaven ) in his relationship with Art,List([9, 139)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an prolific author of many books about different subjects , such as History of Esotericism ( gnosticism ) in his relationship with Art,List([9, 143)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an prolific author of many books about different subjects , such as History of Esotericism ( heresies ) in his relationship with Art,List([9, 141)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an prolific author of many books about different subjects , such as History of Esotericism ( astrology ) in his relationship with Art,List([9, 142)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an prolific author of many books about different subjects , such as History of Esotericism ( alchemy ) in his relationship with Art,List([9, 140)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an prolific author of many books about different subjects , such as History of Esotericism ( witchcraft ) in his relationship with Art,List([9, 143)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an prolific author of many books about different subjects , such as History of Esotericism ( divination ) in his relationship with Art,List([9, 143)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an prolific author of many books about different subjects , such as History of Esotericism ( magic ) in his relationship with Art,List([9, 138)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an established author of many books about different subjects , such as History of Esotericism ( devils ) in his relationship with Art,List([9, 142)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an established author of many books about different subjects , such as History of Esotericism ( angels ) in his relationship with Art,List([9, 142)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an established author of many books about different subjects , such as History of Esotericism ( hell ) in his relationship with Art,List([9, 140)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an established author of many books about different subjects , such as History of Esotericism ( heaven ) in his relationship with Art,List([9, 142)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an established author of many books about different subjects , such as History of Esotericism ( gnosticism ) in his relationship with Art,List([9, 146)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an established author of many books about different subjects , such as History of Esotericism ( heresies ) in his relationship with Art,List([9, 144)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an established author of many books about different subjects , such as History of Esotericism ( astrology ) in his relationship with Art,List([9, 145)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an established author of many books about different subjects , such as History of Esotericism ( alchemy ) in his relationship with Art,List([9, 143)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an established author of many books about different subjects , such as History of Esotericism ( witchcraft ) in his relationship with Art,List([9, 146)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an established author of many books about different subjects , such as History of Esotericism ( divination ) in his relationship with Art,List([9, 146)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9409423788824951		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(an established author of many books about different subjects , such as History of Esotericism ( magic ) in his relationship with Art,List([9, 141)))	Berti is an established and prolific author of many books about different subjects, such as History of Esotericism (magic, divination, witchcraft, alchemy, astrology, heresies, gnosticism, heaven and hell, angels and devils) in his relationship with Art.
0.9530647582435334		SimpleArgument(Some of Berti 's books,List([0, 22)))	Relation(are translated in,List([23, 37), [38, 40)))	SpatialArgument(Japanese,List([41, 49)))	Some of Berti's books are translated in English, French, Spanish, German, Dutch, Polish and Japanese.
0.9530647582435334		SimpleArgument(Some of Berti 's books,List([0, 22)))	Relation(are translated in,List([23, 37), [38, 40)))	SpatialArgument(Polish,List([41, 47)))	Some of Berti's books are translated in English, French, Spanish, German, Dutch, Polish and Japanese.
0.9530647582435334		SimpleArgument(Some of Berti 's books,List([0, 22)))	Relation(are translated in,List([23, 37), [38, 40)))	SpatialArgument(Dutch,List([41, 46)))	Some of Berti's books are translated in English, French, Spanish, German, Dutch, Polish and Japanese.
0.9530647582435334		SimpleArgument(Some of Berti 's books,List([0, 22)))	Relation(are translated in,List([23, 37), [38, 40)))	SpatialArgument(German,List([41, 47)))	Some of Berti's books are translated in English, French, Spanish, German, Dutch, Polish and Japanese.
0.9530647582435334		SimpleArgument(Some of Berti 's books,List([0, 22)))	Relation(are translated in,List([23, 37), [38, 40)))	SpatialArgument(Spanish,List([41, 48)))	Some of Berti's books are translated in English, French, Spanish, German, Dutch, Polish and Japanese.
0.9530647582435334		SimpleArgument(Some of Berti 's books,List([0, 22)))	Relation(are translated in,List([23, 37), [38, 40)))	SpatialArgument(French,List([41, 47)))	Some of Berti's books are translated in English, French, Spanish, German, Dutch, Polish and Japanese.
0.9180804252893389		SimpleArgument(an association,List([51, 65)))	Relation(dedicated to,List([66, 75), [76, 78)))	SimpleArgument(the rediscovery of the Folklore,List([79, 110)))	He was president and co-founder of the Istituto Graf at Bologna, an association dedicated to the research and, often, rediscovery of the Arts and Folklore.
0.9180804252893389		SimpleArgument(an association,List([51, 65)))	Relation(dedicated to,List([66, 75), [76, 78)))	SimpleArgument(the rediscovery of the Arts,List([79, 106)))	He was president and co-founder of the Istituto Graf at Bologna, an association dedicated to the research and, often, rediscovery of the Arts and Folklore.
0.8847999636040884		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 2)))	Relation(was co-founder of,List([3, 20)))	SimpleArgument(the Istituto Graf,List([21, 38)))	He was president and co-founder of the Istituto Graf at Bologna, an association dedicated to the research and, often, rediscovery of the Arts and Folklore.
0.5680679595514976		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 2)))	Relation(was,List([3, 6)))	SimpleArgument(co-founder of the Istituto Graf at Bologna,List([7, 49)))	He was president and co-founder of the Istituto Graf at Bologna, an association dedicated to the research and, often, rediscovery of the Arts and Folklore.
0.8847999636040884		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 2)))	Relation(was president of,List([3, 19)))	SimpleArgument(the Istituto Graf,List([20, 37)))	He was president and co-founder of the Istituto Graf at Bologna, an association dedicated to the research and, often, rediscovery of the Arts and Folklore.
0.9030401971054747		SimpleArgument(an association,List([51, 65)))	Relation(dedicated to,List([66, 75), [76, 78)))	SimpleArgument(the research,List([79, 91)))	He was president and co-founder of the Istituto Graf at Bologna, an association dedicated to the research and, often, rediscovery of the Arts and Folklore.
0.4978219019954182		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 2)))	Relation(was president of the Istituto Graf at,List([3, 6), [7, 37), [38, 40)))	SpatialArgument(Bologna,List([41, 48)))	He was president and co-founder of the Istituto Graf at Bologna, an association dedicated to the research and, often, rediscovery of the Arts and Folklore.
0.5680679595514976		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 2)))	Relation(was,List([3, 6)))	SimpleArgument(president of the Istituto Graf,List([7, 37)))	He was president and co-founder of the Istituto Graf at Bologna, an association dedicated to the research and, often, rediscovery of the Arts and Folklore.
0.8592111619294878		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(organises,List([17, 26)))	TemporalArgument(frequently,List([6, 16)))	Berti frequently organises, with the patronage and support of local Councils, many Art and History exhibitions throughout Italy.
0.942856647595605		SimpleArgument(a long conference,List([152, 169)))	Relation(titled,List([170, 176)))	SimpleArgument(The Babel of the evolution of the 22 allegoric Triumph cards as a transformation into an esoteric language,List([179, 285)))	"As a Tarot historian, Berti was invited, as special guest, at the third World Tarot Congress, in Chicago (May 10 to 14 2001), where he delivered a long conference titled ""The Babel of Tarot, or the evolution of the 22 allegoric Triumph cards as a transformation into an esoteric language""."
0.6138676038426771		SimpleArgument(Giordano Berti Giordano Berti (,List([139, 141)))	Relation(delivered,List([142, 151)))	"SimpleArgument(a long conference titled "" The Babel of the evolution of the 22 allegoric Triumph cards as a transformation into an esoteric language "",List([152, 287)))"	"As a Tarot historian, Berti was invited, as special guest, at the third World Tarot Congress, in Chicago (May 10 to 14 2001), where he delivered a long conference titled ""The Babel of Tarot, or the evolution of the 22 allegoric Triumph cards as a transformation into an esoteric language""."
0.38089450366724514		SimpleArgument(Giordano Berti Giordano Berti (,List([23, 28)))	Relation([is] historian [of],List([11, 20)))	SimpleArgument(Tarot,List([5, 10)))	"As a Tarot historian, Berti was invited, as special guest, at the third World Tarot Congress, in Chicago (May 10 to 14 2001), where he delivered a long conference titled ""The Babel of Tarot, or the evolution of the 22 allegoric Triumph cards as a transformation into an esoteric language""."
0.9114153211360069		SimpleArgument(a long conference,List([152, 169)))	Relation(titled,List([170, 176)))	SimpleArgument(The Babel of Tarot,List([179, 197)))	"As a Tarot historian, Berti was invited, as special guest, at the third World Tarot Congress, in Chicago (May 10 to 14 2001), where he delivered a long conference titled ""The Babel of Tarot, or the evolution of the 22 allegoric Triumph cards as a transformation into an esoteric language""."
0.6138676038426771		SimpleArgument(Giordano Berti Giordano Berti (,List([139, 141)))	Relation(delivered,List([142, 151)))	"SimpleArgument(a long conference titled "" The Babel of Tarot "",List([152, 199)))"	"As a Tarot historian, Berti was invited, as special guest, at the third World Tarot Congress, in Chicago (May 10 to 14 2001), where he delivered a long conference titled ""The Babel of Tarot, or the evolution of the 22 allegoric Triumph cards as a transformation into an esoteric language""."
0.9324144673478683		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is Playing,List([6, 16)))	SimpleArgument(Cards editors,List([17, 30)))	Berti is consultant for two Tarot and Playing Cards editors, Lo Scarabeo (Turin, Italy) and Dal Negro (Treviso, Italy).
0.8847999636040884		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is consultant for,List([6, 23)))	SimpleArgument(two Tarot,List([24, 33)))	Berti is consultant for two Tarot and Playing Cards editors, Lo Scarabeo (Turin, Italy) and Dal Negro (Treviso, Italy).
0.9481947648689547		SimpleArgument(Giordano Berti Giordano Berti (,List([0, 5)))	Relation(is,List([6, 8)))	SimpleArgument(consultant for two Tarot,List([9, 33)))	Berti is consultant for two Tarot and Playing Cards editors, Lo Scarabeo (Turin, Italy) and Dal Negro (Treviso, Italy).
