0.9000738595917936		SimpleArgument(Tjeerd,List([0, 6)))	Relation(studied geology at,List([7, 14), [15, 22), [34, 36)))	SpatialArgument(the Faculty of Earth Sciences,List([37, 66)))	Tjeerd studied geology in Utrecht at the Faculty of Earth Sciences.
0.7569585246614505		SimpleArgument(Projects he managed,List([0, 19)))	Relation(were related to,List([20, 32), [33, 35)))	SimpleArgument(the use of the subsurface for energy storage in acquifers , regional geological studies , sustainable raw materials supply , possibilities for salt mining,List([36, 190)))	Projects he managed were related to the use of the subsurface for energy storage in acquifers, local and regional geological and hydrogeological studies, sustainable raw materials supply, possibilities for salt mining and spatial planning with regard to subsurface use.
0.7569585246614505		SimpleArgument(Projects he managed,List([0, 19)))	Relation(were related to,List([20, 32), [33, 35)))	SimpleArgument(the use of the subsurface for energy storage in acquifers , local hydrogeological studies , sustainable raw materials supply , possibilities for spatial planning with regard to subsurface use,List([36, 227)))	Projects he managed were related to the use of the subsurface for energy storage in acquifers, local and regional geological and hydrogeological studies, sustainable raw materials supply, possibilities for salt mining and spatial planning with regard to subsurface use.
0.7569585246614505		SimpleArgument(Projects he managed,List([0, 19)))	Relation(were related to,List([20, 32), [33, 35)))	SimpleArgument(the use of the subsurface for energy storage in acquifers , local hydrogeological studies , sustainable raw materials supply , possibilities for salt mining,List([36, 192)))	Projects he managed were related to the use of the subsurface for energy storage in acquifers, local and regional geological and hydrogeological studies, sustainable raw materials supply, possibilities for salt mining and spatial planning with regard to subsurface use.
0.7569585246614505		SimpleArgument(Projects he managed,List([0, 19)))	Relation(were related to,List([20, 32), [33, 35)))	SimpleArgument(the use of the subsurface for energy storage in acquifers , local geological studies , sustainable raw materials supply , possibilities for spatial planning with regard to subsurface use,List([36, 222)))	Projects he managed were related to the use of the subsurface for energy storage in acquifers, local and regional geological and hydrogeological studies, sustainable raw materials supply, possibilities for salt mining and spatial planning with regard to subsurface use.
0.7569585246614505		SimpleArgument(Projects he managed,List([0, 19)))	Relation(were related to,List([20, 32), [33, 35)))	SimpleArgument(the use of the subsurface for energy storage in acquifers , local geological studies , sustainable raw materials supply , possibilities for salt mining,List([36, 187)))	Projects he managed were related to the use of the subsurface for energy storage in acquifers, local and regional geological and hydrogeological studies, sustainable raw materials supply, possibilities for salt mining and spatial planning with regard to subsurface use.
0.8739004440254604		SimpleArgument(Projects,List([0, 8)))	Relation(managed,List([12, 19)))	SimpleArgument(Tjeerd Koopmans Tjeerd,List([9, 11)))	Projects he managed were related to the use of the subsurface for energy storage in acquifers, local and regional geological and hydrogeological studies, sustainable raw materials supply, possibilities for salt mining and spatial planning with regard to subsurface use.
0.9436740204769645		SimpleArgument(2009 Tjeerd,List([6, 17)))	Relation(was,List([18, 21)))	SimpleArgument(technical leader for the subsurface field,List([22, 63)))	Since 2009 Tjeerd was technical leader for the geology and subsurface field.
0.9436740204769645		SimpleArgument(2009 Tjeerd,List([6, 17)))	Relation(was,List([18, 21)))	SimpleArgument(technical leader for the geology,List([22, 54)))	Since 2009 Tjeerd was technical leader for the geology and subsurface field.
0.9569065201547587		SimpleArgument(May 2009 Tjeerd,List([6, 21)))	Relation(has,List([22, 25)))	SimpleArgument(an IPMA level D certificate (project management,List([26, 73)))	Since May 2009 Tjeerd has an IPMA level D certificate (project management).
0.9641111066999175		SimpleArgument(Tjeerd Koopmans Tjeerd,List([18, 24)))	Relation(started as Geologist / Project manager with the Mining Technology Department in Amersfoort In,List([0, 2), [25, 138), [139, 149)))	TemporalArgument(September 2012,List([3, 17)))	In September 2012 Tjeerd started at AkzoNobel Industrial Chemicals as Geologist/Project manager with the Mining Technology Department in Hengelo and Amersfoort.
0.9352546478442636		SimpleArgument(Tjeerd Koopmans Tjeerd,List([18, 24)))	Relation(started as,List([25, 32), [67, 69)))	SimpleArgument(Geologist / Project manager with the Mining Technology Department in Amersfoort,List([70, 149)))	In September 2012 Tjeerd started at AkzoNobel Industrial Chemicals as Geologist/Project manager with the Mining Technology Department in Hengelo and Amersfoort.
0.9467839077000727		SimpleArgument(Tjeerd Koopmans Tjeerd,List([18, 24)))	Relation(started as Geologist / Project manager with the Mining Technology Department in Amersfoort at,List([25, 32), [33, 138), [139, 149)))	SpatialArgument(AkzoNobel Industrial Chemicals,List([36, 66)))	In September 2012 Tjeerd started at AkzoNobel Industrial Chemicals as Geologist/Project manager with the Mining Technology Department in Hengelo and Amersfoort.
0.9641111066999175		SimpleArgument(Tjeerd Koopmans Tjeerd,List([18, 24)))	Relation(started as Geologist / Project manager with the Mining Technology Department in Hengelo In,List([0, 2), [25, 138), [139, 146)))	TemporalArgument(September 2012,List([3, 17)))	In September 2012 Tjeerd started at AkzoNobel Industrial Chemicals as Geologist/Project manager with the Mining Technology Department in Hengelo and Amersfoort.
0.9352546478442636		SimpleArgument(Tjeerd Koopmans Tjeerd,List([18, 24)))	Relation(started as,List([25, 32), [67, 69)))	SimpleArgument(Geologist / Project manager with the Mining Technology Department in Hengelo,List([70, 146)))	In September 2012 Tjeerd started at AkzoNobel Industrial Chemicals as Geologist/Project manager with the Mining Technology Department in Hengelo and Amersfoort.
0.9467839077000727		SimpleArgument(Tjeerd Koopmans Tjeerd,List([18, 24)))	Relation(started as Geologist / Project manager with the Mining Technology Department in Hengelo at,List([25, 32), [33, 138), [139, 146)))	SpatialArgument(AkzoNobel Industrial Chemicals,List([36, 66)))	In September 2012 Tjeerd started at AkzoNobel Industrial Chemicals as Geologist/Project manager with the Mining Technology Department in Hengelo and Amersfoort.
