0.4953178616921359		SimpleArgument(THOMAS KENDRICK,List([6, 21)))	Relation(is the President of,List([22, 41)))	SimpleArgument(Atlanta,List([42, 49)))	EMILY THOMAS KENDRICK is the President and Chief Executive Officer of Atlanta-based Arrow Exterminators.
0.9324144673478683		SimpleArgument(Arrow,List([0, 5)))	Relation(boasts,List([6, 12)))	SimpleArgument(a modern fleet of more than 94 Service Centers,List([13, 59)))	Arrow boasts a modern fleet of more than 1300 vehicles, 94 Service Centers, over 1650 Team Members, and revenues exceeding $170 Million.
0.6700000166893005		SimpleArgument(Arrow,List([0, 0)))	Relation(has a modern fleet of,List([0, 0)))	SimpleArgument(more than 1300 vehicles,List(null))	Arrow boasts a modern fleet of more than 1300 vehicles, 94 Service Centers, over 1650 Team Members, and revenues exceeding $170 Million.
0.9197759696552441		SimpleArgument(Arrow,List([0, 5)))	Relation(boasts,List([6, 12)))	SimpleArgument(a modern fleet of more than 1300 vehicles,List([13, 54)))	Arrow boasts a modern fleet of more than 1300 vehicles, 94 Service Centers, over 1650 Team Members, and revenues exceeding $170 Million.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the businesses of customers in Texas,List([95, 179)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the businesses of customers in Tennessee,List([95, 183)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the businesses of customers in South Carolina,List([95, 188)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the businesses of customers in North Carolina,List([95, 188)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the businesses of customers in Mississippi,List([95, 185)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the businesses of customers in Kentucky,List([95, 182)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the businesses of customers in Georgia,List([95, 181)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the businesses of customers in Florida,List([95, 181)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the businesses of customers in Arizona,List([95, 181)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the businesses of customers in Alabama,List([95, 181)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9250606141558615		SimpleArgument(environmentally responsible services,List([95, 131)))	Relation(to protect,List([132, 142)))	SimpleArgument(the homes of customers in Texas,List([143, 174)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the homes of customers in Texas,List([95, 174)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9250606141558615		SimpleArgument(environmentally responsible services,List([95, 131)))	Relation(to protect,List([132, 142)))	SimpleArgument(the homes of customers in Tennessee,List([143, 178)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the homes of customers in Tennessee,List([95, 178)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9250606141558615		SimpleArgument(environmentally responsible services,List([95, 131)))	Relation(to protect,List([132, 142)))	SimpleArgument(the homes of customers in South Carolina,List([143, 183)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the homes of customers in South Carolina,List([95, 183)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9250606141558615		SimpleArgument(environmentally responsible services,List([95, 131)))	Relation(to protect,List([132, 142)))	SimpleArgument(the homes of customers in North Carolina,List([143, 183)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the homes of customers in North Carolina,List([95, 183)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9250606141558615		SimpleArgument(environmentally responsible services,List([95, 131)))	Relation(to protect,List([132, 142)))	SimpleArgument(the homes of customers in Mississippi,List([143, 180)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the homes of customers in Mississippi,List([95, 180)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9250606141558615		SimpleArgument(environmentally responsible services,List([95, 131)))	Relation(to protect,List([132, 142)))	SimpleArgument(the homes of customers in Kentucky,List([143, 177)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the homes of customers in Kentucky,List([95, 177)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9250606141558615		SimpleArgument(environmentally responsible services,List([95, 131)))	Relation(to protect,List([132, 142)))	SimpleArgument(the homes of customers in Georgia,List([143, 176)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the homes of customers in Georgia,List([95, 176)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9250606141558615		SimpleArgument(environmentally responsible services,List([95, 131)))	Relation(to protect,List([132, 142)))	SimpleArgument(the homes of customers in Florida,List([143, 176)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the homes of customers in Florida,List([95, 176)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9250606141558615		SimpleArgument(environmentally responsible services,List([95, 131)))	Relation(to protect,List([132, 142)))	SimpleArgument(the homes of customers in Arizona,List([143, 176)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the homes of customers in Arizona,List([95, 176)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9250606141558615		SimpleArgument(environmentally responsible services,List([95, 131)))	Relation(to protect,List([132, 142)))	SimpleArgument(the homes of customers in Alabama,List([143, 176)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(environmentally responsible services to protect the homes of customers in Alabama,List([95, 176)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9180804252893389		SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to,List([88, 94), [95, 114), [115, 117)))	SimpleArgument(protect the businesses of customers in Texas,List([118, 162)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368	Context(the company offers,List([76, 94)))	SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to protect the businesses of customers in,List([88, 94), [95, 114), [115, 140), [141, 143)))	SpatialArgument(Tennessee,List([157, 166)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368		SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to,List([88, 94), [95, 114), [115, 117)))	SimpleArgument(protect the businesses of customers in Tennessee,List([118, 166)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9180804252893389		SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to,List([88, 94), [95, 114), [115, 117)))	SimpleArgument(protect the businesses of customers in South Carolina,List([118, 171)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368	Context(the company offers,List([76, 94)))	SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to protect the businesses of customers in,List([88, 94), [95, 114), [115, 140), [141, 143)))	SpatialArgument(North Carolina,List([157, 171)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368		SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to,List([88, 94), [95, 114), [115, 117)))	SimpleArgument(protect the businesses of customers in North Carolina,List([118, 171)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368	Context(the company offers,List([76, 94)))	SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to protect the businesses of customers in,List([88, 94), [95, 114), [115, 140), [141, 143)))	SpatialArgument(Mississippi,List([157, 168)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368		SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to,List([88, 94), [95, 114), [115, 117)))	SimpleArgument(protect the businesses of customers in Mississippi,List([118, 168)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368	Context(the company offers,List([76, 94)))	SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to protect the businesses of customers in,List([88, 94), [95, 114), [115, 140), [141, 143)))	SpatialArgument(Kentucky,List([157, 165)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368		SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to,List([88, 94), [95, 114), [115, 117)))	SimpleArgument(protect the businesses of customers in Kentucky,List([118, 165)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368	Context(the company offers,List([76, 94)))	SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to protect the businesses of customers in,List([88, 94), [95, 114), [115, 140), [141, 143)))	SpatialArgument(Georgia,List([157, 164)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368		SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to,List([88, 94), [95, 114), [115, 117)))	SimpleArgument(protect the businesses of customers in Georgia,List([118, 164)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368	Context(the company offers,List([76, 94)))	SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to protect the businesses of customers in,List([88, 94), [95, 114), [115, 140), [141, 143)))	SpatialArgument(Florida,List([157, 164)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368		SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to,List([88, 94), [95, 114), [115, 117)))	SimpleArgument(protect the businesses of customers in Florida,List([118, 164)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368	Context(the company offers,List([76, 94)))	SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to protect the businesses of customers in,List([88, 94), [95, 114), [115, 140), [141, 143)))	SpatialArgument(Arizona,List([157, 164)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368		SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to,List([88, 94), [95, 114), [115, 117)))	SimpleArgument(protect the businesses of customers in Arizona,List([118, 164)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368	Context(the company offers,List([76, 94)))	SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to protect the businesses of customers in,List([88, 94), [95, 114), [115, 140), [141, 143)))	SpatialArgument(Alabama,List([157, 164)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8776011732811596	Context(the company offers,List([76, 94)))	SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to protect,List([88, 94), [95, 114)))	SimpleArgument(the businesses of customers,List([126, 153)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8961335868436368		SimpleArgument(Arrow,List([76, 87)))	Relation(offers innovative services to,List([88, 94), [95, 114), [115, 117)))	SimpleArgument(protect the businesses of customers in Alabama,List([118, 164)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.8776011732811596		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(innovative services,List([95, 114)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9180804252893389		SimpleArgument(innovative services,List([95, 114)))	Relation(to protect,List([115, 125)))	SimpleArgument(the homes of customers in Texas,List([126, 157)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(innovative services to protect the homes of customers in Texas,List([95, 157)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9180804252893389		SimpleArgument(innovative services,List([95, 114)))	Relation(to protect,List([115, 125)))	SimpleArgument(the homes of customers in Tennessee,List([126, 161)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(innovative services to protect the homes of customers in Tennessee,List([95, 161)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9180804252893389		SimpleArgument(innovative services,List([95, 114)))	Relation(to protect,List([115, 125)))	SimpleArgument(the homes of customers in South Carolina,List([126, 166)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(innovative services to protect the homes of customers in South Carolina,List([95, 166)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9180804252893389		SimpleArgument(innovative services,List([95, 114)))	Relation(to protect,List([115, 125)))	SimpleArgument(the homes of customers in North Carolina,List([126, 166)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(innovative services to protect the homes of customers in North Carolina,List([95, 166)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9180804252893389		SimpleArgument(innovative services,List([95, 114)))	Relation(to protect,List([115, 125)))	SimpleArgument(the homes of customers in Mississippi,List([126, 163)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
0.9472929138282772		SimpleArgument(Arrow,List([76, 87)))	Relation(offers,List([88, 94)))	SimpleArgument(innovative services to protect the homes of customers in Mississippi,List([95, 163)))	With QualityPro Certification by the National Pest Management Association, the company offers innovative and environmentally responsible services to protect the homes and businesses of customers in Alabama, Arizona, Florida, Georgia, Kentucky, Mississippi, North Carolina, South Carolina, Tennessee, and Texas.
