0.9250606141558615		SimpleArgument(a development company,List([27, 48)))	Relation(headquartered in,List([49, 62), [63, 65)))	SpatialArgument(Vancouver,List([66, 75)))	Asante Gold Corporation is a Ghana focused gold exploration and development company headquartered in Vancouver.
0.7935692422262943		SimpleArgument(Our Advisors to the Board,List([0, 25)))	Relation(include,List([26, 33)))	SimpleArgument(Alan McKerron,List([34, 47)))	Our Advisors to the Board include Alan McKerron former Director New Business for Anglo American; Nana Prah, Special Advisor to the Government of Ghana and Chairman of Perseus Ghana; and Eric Ewen Prospector and discoverer of Keegan (now Asanko Gold) 5 Moz Esaase orebody.
0.6704323085416327		SimpleArgument(Our main focus,List([0, 14)))	Relation(is to,List([15, 17), [18, 20)))	SimpleArgument(put our high grade Kubi Gold mine back into production as an underground mine at circa 35koz per year , via toll milling,List([21, 141)))	Our main focus is to put our high grade Kubi Gold mine back into production as an underground mine at circa 35koz per year, via an exploration decline and toll milling.
0.6704323085416327		SimpleArgument(Our main focus,List([0, 14)))	Relation(is to,List([15, 17), [18, 20)))	SimpleArgument(put our high grade Kubi Gold mine back into production as an underground mine at circa 35koz per year , via an exploration decline,List([21, 151)))	Our main focus is to put our high grade Kubi Gold mine back into production as an underground mine at circa 35koz per year, via an exploration decline and toll milling.
0.3497525988439521		SimpleArgument(Our,List([0, 2)))	Relation(are exploring for,List([3, 6), [12, 21), [22, 25)))	SimpleArgument(the next big one,List([26, 42)))	We are also exploring for the next big one - on our Keyhole concessions (optioned from Sikasante Mining Company Limited); Betenase Option (optioned from Perseus Ghana) and Fahiakoba concession; and, subject to final closing and additional third party and governmental transfers and approvals, an additional eight concessions - two adjoining Kubi and six along strike to the south west of the the Asanko gold Mine.
0.9111779447320654		SimpleArgument(discovery ' holes,List([125, 142)))	Relation(requiring,List([143, 152)))	SimpleArgument(follow up detailed exploration,List([153, 183)))	These licenses have been explored in the past by many companies including BHP, Nevsun Resources and PMI Gold Corporation with many significant drill ‘discovery' holes already outlined and requiring follow up detailed exploration.
0.8893462118219511		SimpleArgument(many significant drill ' discovery ' holes,List([100, 142)))	Relation(outlined,List([151, 159)))	TemporalArgument(already,List([143, 150)))	These licenses have been explored in the past by many companies including BHP, Nevsun Resources and PMI Gold Corporation with many significant drill ‘discovery' holes already outlined and requiring follow up detailed exploration.
0.9214722411807292		SimpleArgument(We are also exploring for the next big one - on our Keyhole concessions (optioned from Sikasante Mining Company Limited); Betenase Option (optioned from Perseus Ghana) and Fahiakoba concession; and, subject to final closing and additional third party and governmental transfers and approvals, an additional eight concessions - two adjoining Kubi and six along strike to the south west of the the Asanko gold Mine,List([0, 14)))	Relation(have been explored by,List([15, 33), [46, 48)))	SimpleArgument(many companies including PMI Gold Corporation with many significant drill ' discovery ' holes,List([49, 142)))	These licenses have been explored in the past by many companies including BHP, Nevsun Resources and PMI Gold Corporation with many significant drill ‘discovery' holes already outlined and requiring follow up detailed exploration.
0.8797652531099371		SimpleArgument(We are also exploring for the next big one - on our Keyhole concessions (optioned from Sikasante Mining Company Limited); Betenase Option (optioned from Perseus Ghana) and Fahiakoba concession; and, subject to final closing and additional third party and governmental transfers and approvals, an additional eight concessions - two adjoining Kubi and six along strike to the south west of the the Asanko gold Mine,List([0, 14)))	Relation(have been explored by,List([15, 33), [46, 48)))	SimpleArgument(many companies including Nevsun Resources,List([49, 90)))	These licenses have been explored in the past by many companies including BHP, Nevsun Resources and PMI Gold Corporation with many significant drill ‘discovery' holes already outlined and requiring follow up detailed exploration.
0.8797652531099371		SimpleArgument(We are also exploring for the next big one - on our Keyhole concessions (optioned from Sikasante Mining Company Limited); Betenase Option (optioned from Perseus Ghana) and Fahiakoba concession; and, subject to final closing and additional third party and governmental transfers and approvals, an additional eight concessions - two adjoining Kubi and six along strike to the south west of the the Asanko gold Mine,List([0, 14)))	Relation(have been explored by,List([15, 33), [46, 48)))	SimpleArgument(many companies including BHP,List([49, 77)))	These licenses have been explored in the past by many companies including BHP, Nevsun Resources and PMI Gold Corporation with many significant drill ‘discovery' holes already outlined and requiring follow up detailed exploration.
0.9030401971054747		SimpleArgument(We are also exploring for the next big one - on our Keyhole concessions (optioned from Sikasante Mining Company Limited); Betenase Option (optioned from Perseus Ghana) and Fahiakoba concession; and, subject to final closing and additional third party and governmental transfers and approvals, an additional eight concessions - two adjoining Kubi and six along strike to the south west of the the Asanko gold Mine,List([0, 14)))	Relation(have been explored in,List([15, 33), [34, 36)))	TemporalArgument(the past,List([37, 45)))	These licenses have been explored in the past by many companies including BHP, Nevsun Resources and PMI Gold Corporation with many significant drill ‘discovery' holes already outlined and requiring follow up detailed exploration.
0.364761346574243		SimpleArgument(We,List([0, 2)))	Relation(plan to,List([3, 7), [8, 10)))	SimpleArgument(capitalize on this growing mining environment by continuing to build our assets through acquisitions,List([11, 111)))	We plan to capitalize on this gold-rich and growing mining environment by continuing to build our assets through exploration, development and acquisitions.
0.364761346574243		SimpleArgument(We,List([0, 2)))	Relation(plan to,List([3, 7), [8, 10)))	SimpleArgument(capitalize on this growing mining environment by continuing to build our assets through development,List([11, 110)))	We plan to capitalize on this gold-rich and growing mining environment by continuing to build our assets through exploration, development and acquisitions.
0.39746064682094406	Context(We plan,List([0, 7)))	SimpleArgument(We,List([0, 2)))	Relation(plan to capitalize on,List([3, 7), [8, 21), [22, 24)))	SimpleArgument(this growing mining environment,List([25, 56)))	We plan to capitalize on this gold-rich and growing mining environment by continuing to build our assets through exploration, development and acquisitions.
0.364761346574243		SimpleArgument(We,List([0, 2)))	Relation(plan to,List([3, 7), [8, 10)))	SimpleArgument(capitalize on this growing mining environment by continuing to build our assets through exploration,List([11, 110)))	We plan to capitalize on this gold-rich and growing mining environment by continuing to build our assets through exploration, development and acquisitions.
0.364761346574243		SimpleArgument(We,List([0, 2)))	Relation(plan to,List([3, 7), [8, 10)))	SimpleArgument(capitalize on this gold - rich mining environment by continuing to build our assets through acquisitions,List([11, 115)))	We plan to capitalize on this gold-rich and growing mining environment by continuing to build our assets through exploration, development and acquisitions.
0.364761346574243		SimpleArgument(We,List([0, 2)))	Relation(plan to,List([3, 7), [8, 10)))	SimpleArgument(capitalize on this gold - rich mining environment by continuing to build our assets through development,List([11, 114)))	We plan to capitalize on this gold-rich and growing mining environment by continuing to build our assets through exploration, development and acquisitions.
0.39746064682094406	Context(We plan,List([0, 7)))	SimpleArgument(We,List([0, 2)))	Relation(plan to capitalize on,List([3, 7), [8, 21), [22, 24)))	SimpleArgument(this gold - rich mining environment,List([25, 60)))	We plan to capitalize on this gold-rich and growing mining environment by continuing to build our assets through exploration, development and acquisitions.
0.364761346574243		SimpleArgument(We,List([0, 2)))	Relation(plan to,List([3, 7), [8, 10)))	SimpleArgument(capitalize on this gold - rich mining environment by continuing to build our assets through exploration,List([11, 114)))	We plan to capitalize on this gold-rich and growing mining environment by continuing to build our assets through exploration, development and acquisitions.
