0.8847999636040884		SimpleArgument(Tatiana,List([0, 7)))	Relation(is a member of,List([8, 22)))	SimpleArgument(Lucy Cavendish Colleges,List([23, 46)))	Tatiana is a member of Darwin and Lucy Cavendish Colleges.
0.8847999636040884		SimpleArgument(Tatiana,List([0, 7)))	Relation(is a president of,List([8, 25)))	SimpleArgument(the University,List([26, 40)))	Tatiana is a founding Committee member and a president of the University of Cambridge GreenBRIDGE Society (‘Buildings, Research, Innovation, Development, Governance, Energy/Environment'), involving researchers and practitioners interested in Sustainable Built Environment (www.greenbridge.org.uk ).
0.9670538616899376		SimpleArgument(Tatiana,List([0, 7)))	Relation(is,List([8, 10)))	SimpleArgument(a president of the University of Cambridge GreenBRIDGE Society ( ' Buildings,List([11, 87)))	Tatiana is a founding Committee member and a president of the University of Cambridge GreenBRIDGE Society (‘Buildings, Research, Innovation, Development, Governance, Energy/Environment'), involving researchers and practitioners interested in Sustainable Built Environment (www.greenbridge.org.uk ).
0.9210233335200773		SimpleArgument(Tatiana,List([0, 7)))	Relation(involving,List([41, 50)))	SimpleArgument(practitioners interested in Sustainable Built Environment,List([51, 108)))	Tatiana is a founding Committee member and a president of the University of Cambridge GreenBRIDGE Society (‘Buildings, Research, Innovation, Development, Governance, Energy/Environment'), involving researchers and practitioners interested in Sustainable Built Environment (www.greenbridge.org.uk ).
0.9481947648689547		SimpleArgument(Tatiana,List([0, 7)))	Relation(is,List([8, 10)))	SimpleArgument(a founding Committee member,List([11, 38)))	Tatiana is a founding Committee member and a president of the University of Cambridge GreenBRIDGE Society (‘Buildings, Research, Innovation, Development, Governance, Energy/Environment'), involving researchers and practitioners interested in Sustainable Built Environment (www.greenbridge.org.uk ).
0.9436740204769645		SimpleArgument(the University of Cambridge GreenBRIDGE Society (,List([0, 11)))	Relation(runs,List([12, 16)))	SimpleArgument(research projects,List([17, 34)))	The Society organises seminars, conferences, and runs research projects.
0.9266232318014763		SimpleArgument(the University of Cambridge GreenBRIDGE Society (,List([0, 11)))	Relation(organises,List([12, 21)))	SimpleArgument(seminars,List([22, 30)))	The Society organises seminars, conferences, and runs research projects.
0.9492443998687922		SimpleArgument(Tatiana,List([0, 7)))	Relation(being,List([67, 72)))	SimpleArgument(a Teaching Assistant for the JBS ( 2011-2012 ) , and a facilitator for the CPSL graduate programmes at the University of Cambridge,List([73, 203)))	Tatiana has experience in teaching undergraduate level students and facilitating teaching events for graduate students, supervising for the Land Economy, JBS, being a Teaching Assistant for the Engineering Management Division (2010-2011) and the JBS (2011-2012), and a facilitator for the JBS and the CPSL graduate programmes at the University of Cambridge.
0.9492443998687922		SimpleArgument(Tatiana,List([0, 7)))	Relation(being,List([67, 72)))	SimpleArgument(a Teaching Assistant for the JBS ( 2011-2012 ) , and a facilitator for the JBS,List([73, 151)))	Tatiana has experience in teaching undergraduate level students and facilitating teaching events for graduate students, supervising for the Land Economy, JBS, being a Teaching Assistant for the Engineering Management Division (2010-2011) and the JBS (2011-2012), and a facilitator for the JBS and the CPSL graduate programmes at the University of Cambridge.
0.9481947648689547		SimpleArgument(Tatiana,List([0, 7)))	Relation(has,List([8, 11)))	SimpleArgument(experience in supervising for the Land Economy , JBS,List([12, 64)))	Tatiana has experience in teaching undergraduate level students and facilitating teaching events for graduate students, supervising for the Land Economy, JBS, being a Teaching Assistant for the Engineering Management Division (2010-2011) and the JBS (2011-2012), and a facilitator for the JBS and the CPSL graduate programmes at the University of Cambridge.
0.9670538616899376		SimpleArgument(Tatiana,List([0, 7)))	Relation(has,List([8, 11)))	SimpleArgument(experience in facilitating teaching events for graduate students , being a Teaching Assistant for the JBS ( 2011-2012 ) , and a facilitator for the CPSL graduate programmes at the University of Cambridge,List([12, 215)))	Tatiana has experience in teaching undergraduate level students and facilitating teaching events for graduate students, supervising for the Land Economy, JBS, being a Teaching Assistant for the Engineering Management Division (2010-2011) and the JBS (2011-2012), and a facilitator for the JBS and the CPSL graduate programmes at the University of Cambridge.
0.9670538616899376		SimpleArgument(Tatiana,List([0, 7)))	Relation(has,List([8, 11)))	SimpleArgument(experience in facilitating teaching events for graduate students , being a Teaching Assistant for the JBS ( 2011-2012 ) , and a facilitator for the JBS,List([12, 163)))	Tatiana has experience in teaching undergraduate level students and facilitating teaching events for graduate students, supervising for the Land Economy, JBS, being a Teaching Assistant for the Engineering Management Division (2010-2011) and the JBS (2011-2012), and a facilitator for the JBS and the CPSL graduate programmes at the University of Cambridge.
0.9383119524695255		SimpleArgument(Tatiana,List([0, 7)))	Relation(has,List([8, 11)))	SimpleArgument(experience in facilitating teaching events for graduate students,List([12, 76)))	Tatiana has experience in teaching undergraduate level students and facilitating teaching events for graduate students, supervising for the Land Economy, JBS, being a Teaching Assistant for the Engineering Management Division (2010-2011) and the JBS (2011-2012), and a facilitator for the JBS and the CPSL graduate programmes at the University of Cambridge.
0.9591880408624087		SimpleArgument(Tatiana,List([0, 7)))	Relation(has,List([8, 11)))	SimpleArgument(experience in teaching undergraduate level students , being a Teaching Assistant for the JBS ( 2011-2012 ) , and a facilitator for the CPSL graduate programmes at the University of Cambridge,List([12, 202)))	Tatiana has experience in teaching undergraduate level students and facilitating teaching events for graduate students, supervising for the Land Economy, JBS, being a Teaching Assistant for the Engineering Management Division (2010-2011) and the JBS (2011-2012), and a facilitator for the JBS and the CPSL graduate programmes at the University of Cambridge.
0.9591880408624087		SimpleArgument(Tatiana,List([0, 7)))	Relation(has,List([8, 11)))	SimpleArgument(experience in teaching undergraduate level students , being a Teaching Assistant for the JBS ( 2011-2012 ) , and a facilitator for the JBS,List([12, 150)))	Tatiana has experience in teaching undergraduate level students and facilitating teaching events for graduate students, supervising for the Land Economy, JBS, being a Teaching Assistant for the Engineering Management Division (2010-2011) and the JBS (2011-2012), and a facilitator for the JBS and the CPSL graduate programmes at the University of Cambridge.
0.9492443998687922		SimpleArgument(Tatiana,List([0, 7)))	Relation(being,List([66, 71)))	SimpleArgument(a Teaching Assistant for the Engineering Management Division ( 2010-2011 ) , and a facilitator for the CPSL graduate programmes at the University of Cambridge,List([72, 230)))	Tatiana has experience in teaching undergraduate level students and facilitating teaching events for graduate students, supervising for the Land Economy, JBS, being a Teaching Assistant for the Engineering Management Division (2010-2011) and the JBS (2011-2012), and a facilitator for the JBS and the CPSL graduate programmes at the University of Cambridge.
0.852130044887511	Context(Tatiana has,List([0, 11)))	SimpleArgument(Tatiana,List([0, 7)))	Relation(has in teaching,List([8, 11), [23, 34)))	SimpleArgument(undergraduate level students,List([35, 63)))	Tatiana has experience in teaching undergraduate level students and facilitating teaching events for graduate students, supervising for the Land Economy, JBS, being a Teaching Assistant for the Engineering Management Division (2010-2011) and the JBS (2011-2012), and a facilitator for the JBS and the CPSL graduate programmes at the University of Cambridge.
0.9213207774643418		SimpleArgument(Tatiana,List([0, 7)))	Relation(has,List([8, 11)))	SimpleArgument(experience in teaching undergraduate level students,List([12, 63)))	Tatiana has experience in teaching undergraduate level students and facilitating teaching events for graduate students, supervising for the Land Economy, JBS, being a Teaching Assistant for the Engineering Management Division (2010-2011) and the JBS (2011-2012), and a facilitator for the JBS and the CPSL graduate programmes at the University of Cambridge.
0.9492443998687922		SimpleArgument(Tatiana,List([0, 7)))	Relation(being,List([66, 71)))	SimpleArgument(a Teaching Assistant for the Engineering Management Division ( 2010-2011 ) , and a facilitator for the JBS,List([72, 178)))	Tatiana has experience in teaching undergraduate level students and facilitating teaching events for graduate students, supervising for the Land Economy, JBS, being a Teaching Assistant for the Engineering Management Division (2010-2011) and the JBS (2011-2012), and a facilitator for the JBS and the CPSL graduate programmes at the University of Cambridge.
0.8016573080327372		SimpleArgument(Tatiana,List([0, 7)))	Relation(is an Associate Fellow of the Higher Education Academy since,List([8, 10), [11, 62), [63, 68)))	TemporalArgument(2010,List([69, 73)))	Tatiana is an Associate Fellow of the Higher Education Academy since 2010.
0.9481947648689547		SimpleArgument(Tatiana,List([0, 7)))	Relation(is,List([8, 10)))	SimpleArgument(an Associate Fellow of the Higher Education Academy,List([11, 62)))	Tatiana is an Associate Fellow of the Higher Education Academy since 2010.
0.8643560444107378	Context(Tatiana has got,List([0, 15)))	SimpleArgument(Tatiana,List([0, 7)))	Relation(has got industry experience in Strategic Valuation working for the Jones Lang LaSalle,List([8, 15), [16, 24), [25, 68)))	SimpleArgument(international project - management skills,List([107, 148)))	Tatiana has got industry experience in Strategic Planning and Valuation, working for the Jones Lang LaSalle as well as international project-management skills through the representation work for an international enterprise in Germany.
0.8739651883033833	Context(Tatiana has got,List([0, 15)))	SimpleArgument(Tatiana,List([0, 7)))	Relation(has got industry experience in Strategic Valuation working for,List([8, 15), [16, 24), [25, 35)))	SimpleArgument(the Jones Lang LaSalle,List([73, 95)))	Tatiana has got industry experience in Strategic Planning and Valuation, working for the Jones Lang LaSalle as well as international project-management skills through the representation work for an international enterprise in Germany.
0.9341951543295236		SimpleArgument(Tatiana,List([0, 7)))	Relation(has got industry experience in Strategic Valuation,List([8, 15), [16, 58)))	SimpleArgument(working for the Jones Lang LaSalle as well as international project - management skills through the representation work for an international enterprise in Germany,List([61, 223)))	Tatiana has got industry experience in Strategic Planning and Valuation, working for the Jones Lang LaSalle as well as international project-management skills through the representation work for an international enterprise in Germany.
0.9139478779591064		SimpleArgument(Tatiana,List([0, 7)))	Relation(has got,List([8, 15)))	SimpleArgument(industry experience in Strategic Valuation,List([16, 58)))	Tatiana has got industry experience in Strategic Planning and Valuation, working for the Jones Lang LaSalle as well as international project-management skills through the representation work for an international enterprise in Germany.
0.8643560444107378	Context(Tatiana has got,List([0, 15)))	SimpleArgument(Tatiana,List([0, 7)))	Relation(has got industry experience in Strategic Planning working for the Jones Lang LaSalle,List([8, 15), [16, 24), [25, 67)))	SimpleArgument(international project - management skills,List([106, 147)))	Tatiana has got industry experience in Strategic Planning and Valuation, working for the Jones Lang LaSalle as well as international project-management skills through the representation work for an international enterprise in Germany.
0.8739651883033833	Context(Tatiana has got,List([0, 15)))	SimpleArgument(Tatiana,List([0, 7)))	Relation(has got industry experience in Strategic Planning working for,List([8, 15), [16, 24), [25, 35)))	SimpleArgument(the Jones Lang LaSalle,List([72, 94)))	Tatiana has got industry experience in Strategic Planning and Valuation, working for the Jones Lang LaSalle as well as international project-management skills through the representation work for an international enterprise in Germany.
0.9341951543295236		SimpleArgument(Tatiana,List([0, 7)))	Relation(has got industry experience in Strategic Planning,List([8, 15), [16, 57)))	SimpleArgument(working for the Jones Lang LaSalle as well as international project - management skills through the representation work for an international enterprise in Germany,List([60, 222)))	Tatiana has got industry experience in Strategic Planning and Valuation, working for the Jones Lang LaSalle as well as international project-management skills through the representation work for an international enterprise in Germany.
0.9139478779591064		SimpleArgument(Tatiana,List([0, 7)))	Relation(has got,List([8, 15)))	SimpleArgument(industry experience in Strategic Planning,List([16, 57)))	Tatiana has got industry experience in Strategic Planning and Valuation, working for the Jones Lang LaSalle as well as international project-management skills through the representation work for an international enterprise in Germany.
0.9324144673478683		SimpleArgument(Tatiana,List([0, 7)))	Relation(speaks,List([8, 14)))	SimpleArgument(English,List([15, 22)))	Tatiana speaks English, German in addition to her native Russian.
0.9567562066335041		SimpleArgument(Tatiana,List([0, 7)))	Relation(was awarded,List([8, 19)))	SimpleArgument(British Council / BP Scholarship for TNK - BP Kapitza Scholarship from Cambridge Overseas Trust,List([20, 115)))	Tatiana was awarded British Council/BP Scholarship for the MPhil Degree and TNK-BP Kapitza Scholarship from Cambridge Overseas Trust for her PhD research.
0.9324144673478683		SimpleArgument(Tatiana,List([0, 7)))	Relation(was awarded,List([8, 19)))	SimpleArgument(British Council / BP Scholarship for the MPhil Degree,List([20, 73)))	Tatiana was awarded British Council/BP Scholarship for the MPhil Degree and TNK-BP Kapitza Scholarship from Cambridge Overseas Trust for her PhD research.
