0.8638966457783381	Context(Jill Springer joined,List([0, 20)))	SimpleArgument(Jill Springer,List([0, 13)))	Relation(joined Jasper overseeing,List([14, 20), [21, 27)))	SimpleArgument(human talent acquisition,List([49, 73)))	Jill Springer joined Jasper in 2014, overseeing human resources and talent acquisition.
0.8550806581371961		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has provided executive leadership for,List([5, 17), [18, 38), [39, 42)))	SimpleArgument(numerous small to mid-size pre-public companies on acquisitions,List([43, 106)))	Jill has provided executive leadership for numerous startups and small to mid-size pre-public and public companies on acquisitions and mergers, strategic planning, Human Resources operations, succession planning, and executive development.
0.8550806581371961		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has provided executive leadership for,List([5, 17), [18, 38), [39, 42)))	SimpleArgument(numerous startups,List([43, 60)))	Jill has provided executive leadership for numerous startups and small to mid-size pre-public and public companies on acquisitions and mergers, strategic planning, Human Resources operations, succession planning, and executive development.
0.8550806581371961		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has provided,List([5, 17)))	SimpleArgument(executive leadership,List([18, 38)))	Jill has provided executive leadership for numerous startups and small to mid-size pre-public and public companies on acquisitions and mergers, strategic planning, Human Resources operations, succession planning, and executive development.
0.9192653036176239		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has established,List([5, 20)))	SimpleArgument(a proven track record processes for TSMC , and Westinghouse Electric Corporation,List([21, 101)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.9314904193639496		SimpleArgument(a proven track record,List([21, 42)))	Relation(leading,List([43, 50)))	SimpleArgument(programs for TSMC , and Westinghouse Electric Corporation,List([51, 108)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.9192653036176239		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has established,List([5, 20)))	SimpleArgument(a proven track record leading programs for TSMC , and Westinghouse Electric Corporation,List([21, 108)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.9192653036176239		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has established,List([5, 20)))	SimpleArgument(a proven track record processes for KLA - Tencor , and Westinghouse Electric Corporation,List([21, 109)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.9561493139640403		SimpleArgument(a proven track record,List([21, 42)))	Relation(leading,List([43, 50)))	SimpleArgument(programs for KLA - Tencor , and Westinghouse Electric Corporation,List([51, 116)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.9192653036176239		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has established,List([5, 20)))	SimpleArgument(a proven track record leading programs for KLA - Tencor , and Westinghouse Electric Corporation,List([21, 116)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.9192653036176239		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has established,List([5, 20)))	SimpleArgument(a proven track record processes for Infineon , and Westinghouse Electric Corporation,List([21, 105)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.9314904193639496		SimpleArgument(a proven track record,List([21, 42)))	Relation(leading,List([43, 50)))	SimpleArgument(programs for Infineon , and Westinghouse Electric Corporation,List([51, 112)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.9192653036176239		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has established,List([5, 20)))	SimpleArgument(a proven track record leading programs for Infineon , and Westinghouse Electric Corporation,List([21, 112)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.9192653036176239		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has established,List([5, 20)))	SimpleArgument(a proven track record processes for Applied Materials , and Westinghouse Electric Corporation,List([21, 114)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.9314904193639496		SimpleArgument(a proven track record,List([21, 42)))	Relation(leading,List([43, 50)))	SimpleArgument(programs for Applied Materials , and Westinghouse Electric Corporation,List([51, 121)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.9192653036176239		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has established,List([5, 20)))	SimpleArgument(a proven track record leading programs for Applied Materials , and Westinghouse Electric Corporation,List([21, 121)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.8550806581371961		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has established,List([5, 20)))	SimpleArgument(a proven track record processes for companies,List([21, 66)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.9186941924198344		SimpleArgument(a proven track record,List([21, 42)))	Relation(leading,List([43, 50)))	SimpleArgument(programs for companies,List([51, 73)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.8550806581371961		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has established,List([5, 20)))	SimpleArgument(a proven track record leading programs for companies,List([21, 73)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.8550806581371961		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has established,List([5, 20)))	SimpleArgument(a proven track record implementing,List([21, 55)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.8550806581371961		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(has established,List([5, 20)))	SimpleArgument(a proven track record designing,List([21, 52)))	Jill has established a proven track record designing, implementing, and leading programs and processes for companies that include: Apple computer, Applied Materials, Infineon, KLA-Tencor, TSMC, and Westinghouse Electric Corporation.
0.876543225140763		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(holds a Bachelor of Science in,List([5, 10), [11, 32), [33, 35)))	SpatialArgument(Political Science,List([36, 53)))	Jill holds a Bachelor of Science in Political Science from Illinois State University.
0.9040259452709256		SimpleArgument(Jill Springer Jill Springer,List([0, 4)))	Relation(holds,List([5, 10)))	SimpleArgument(a Bachelor of Science,List([11, 32)))	Jill holds a Bachelor of Science in Political Science from Illinois State University.
