0.38089450366724514		SimpleArgument(Stuttgart ),List([27, 38)))	Relation(is professor at,List([39, 54)))	SimpleArgument(KIT,List([55, 58)))	Rudi Studer (born 1951 in Stuttgart) is a German computer scientist and professor at KIT, Germany.
0.29886655727758943		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([18, 20)))	Relation(was project manager From,List([0, 4), [21, 32), [33, 40)))	TemporalArgument(1985,List([5, 9)))	From 1985 to 1989 he was project leader and manager at IBM Germany, Institute of Knowledge Based Systems.
0.4978219019954182		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([18, 20)))	Relation(was project manager at,List([21, 24), [25, 40), [41, 43)))	SpatialArgument(IBM Germany , Institute of Knowledge Based Systems,List([44, 94)))	From 1985 to 1989 he was project leader and manager at IBM Germany, Institute of Knowledge Based Systems.
0.5222094630377523		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([18, 20)))	Relation(was,List([21, 24)))	SimpleArgument(project manager,List([25, 40)))	From 1985 to 1989 he was project leader and manager at IBM Germany, Institute of Knowledge Based Systems.
0.29886655727758943		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([18, 20)))	Relation(was project leader to,List([10, 12), [21, 32), [33, 39)))	TemporalArgument(1989,List([13, 17)))	From 1985 to 1989 he was project leader and manager at IBM Germany, Institute of Knowledge Based Systems.
0.29886655727758943		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([18, 20)))	Relation(was project leader From,List([0, 4), [21, 32), [33, 39)))	TemporalArgument(1985,List([5, 9)))	From 1985 to 1989 he was project leader and manager at IBM Germany, Institute of Knowledge Based Systems.
0.4978219019954182		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([18, 20)))	Relation(was project leader at,List([21, 24), [25, 39), [40, 42)))	SpatialArgument(IBM Germany , Institute of Knowledge Based Systems,List([43, 93)))	From 1985 to 1989 he was project leader and manager at IBM Germany, Institute of Knowledge Based Systems.
0.5222094630377523		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([18, 20)))	Relation(was,List([21, 24)))	SimpleArgument(project leader,List([25, 39)))	From 1985 to 1989 he was project leader and manager at IBM Germany, Institute of Knowledge Based Systems.
0.4978219019954182		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([14, 16)))	Relation(became,List([17, 23)))	SimpleArgument(professor in Karlsruhe,List([24, 46)))	November 1989 he became professor in Karlsruhe.
0.9777731170328913		SimpleArgument(a leading role in establishing highly acknowledged international journals in this area.Rudi Studer,List([10, 108)))	Relation(is also,List([109, 116)))	SimpleArgument(co-founder of the spin-off company ontoprise GmbH,List([117, 166)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.98602327581665		SimpleArgument(a leading role in establishing highly acknowledged international journals in this area.Rudi Studer,List([10, 108)))	Relation(is also,List([109, 116)))	SimpleArgument(one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe,List([117, 225)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.6138676038426771		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([0, 2)))	Relation(played,List([3, 9)))	SimpleArgument(a leading role in establishing highly acknowledged international journals in this area.Rudi Studer,List([10, 108)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.5503378535116643	Context(he played,List([0, 9)))	SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([0, 2)))	Relation(played a leading role in establishing,List([3, 9), [10, 19)))	SimpleArgument(highly acknowledged international conferences in this area.Rudi Studer is also co-founder of the spin-off company ontoprise GmbH,List([41, 169)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.5503378535116643		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([0, 2)))	Relation(played a leading role in,List([3, 9), [10, 24), [25, 27)))	SpatialArgument(establishing highly acknowledged international conferences in this area.Rudi Studer is also co-founder of the spin-off company ontoprise GmbH,List([28, 169)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.9453730527544704		SimpleArgument(co-founder of the spin-off company ontoprise GmbH,List([120, 169)))	Relation(develops,List([175, 183)))	SimpleArgument(semantic applications,List([184, 205)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.5503378535116643	Context(he played,List([0, 9)))	SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([0, 2)))	Relation(played a leading role in establishing,List([3, 9), [10, 19)))	SimpleArgument(highly acknowledged international conferences in this area.Rudi Studer is also one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe,List([41, 228)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.5503378535116643		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([0, 2)))	Relation(played a leading role in,List([3, 9), [10, 24), [25, 27)))	SpatialArgument(establishing highly acknowledged international conferences in this area.Rudi Studer is also one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe,List([28, 228)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.3880890333449538		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([0, 2)))	Relation(played,List([3, 9)))	SimpleArgument(a leading role,List([10, 24)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.9590303102214358		SimpleArgument(one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe,List([120, 228)))	Relation(develops,List([234, 242)))	SimpleArgument(semantic applications,List([243, 264)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.32925861218037805		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([0, 2)))	Relation(is also,List([112, 119)))	SimpleArgument(director in the department Information Process Engineering at that develops semantic applications,List([120, 217)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.6138676038426771		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([0, 2)))	Relation(played,List([3, 9)))	SimpleArgument(a leading role in establishing highly acknowledged international conferences in this area.Rudi Studer,List([10, 111)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.7569585246614505		SimpleArgument(the knowledge management research group at the Institute AIFB,List([20, 38)))	Relation(to become,List([39, 48)))	SimpleArgument(one of the world leading institutions in Semantic Web technology,List([49, 113)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.29886655727758943		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([13, 15)))	Relation(led his research group Since,List([0, 5), [16, 32), [33, 38)))	TemporalArgument(then,List([6, 10)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.5691839633287576		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([13, 15)))	Relation(led his research group to,List([16, 19), [20, 38), [39, 41)))	SimpleArgument(become one of the world leading institutions in Semantic Web technology,List([42, 113)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.3723576963542719		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([13, 15)))	Relation(led,List([16, 19)))	SimpleArgument(the knowledge management research group at the Institute AIFB,List([20, 38)))	Since then, he led his research group to become one of the world leading institutions in Semantic Web technology, and he played a leading role in establishing highly acknowledged international conferences and journals in this area.Rudi Studer is also director in the department Information Process Engineering at and one of the presidents of the FZI Research Center for Information Technologies at the University of Karlsruhe as well as co-founder of the spin-off company ontoprise GmbH that develops semantic applications.
0.38089450366724514		SimpleArgument(Hannover.He,List([63, 74)))	Relation(is a member of,List([75, 89)))	SimpleArgument(German Informatics Society ( GI ),List([90, 123)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.9600786404490584	Context(He is,List([0, 5)))	SimpleArgument(a former member of the L3 S Learning Lab Lower Saxony in Hannover.He,List([6, 74)))	Relation(is,List([75, 77)))	SimpleArgument(a member of German Informatics Society,List([78, 116)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.6280863741994668		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([0, 2)))	Relation(is,List([3, 5)))	SimpleArgument(a former member of the L3 S Learning Lab Lower Saxony in Hannover.He is a member of German Informatics Society,List([6, 116)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.38089450366724514		SimpleArgument(Hannover.He,List([63, 74)))	Relation(is a member of,List([75, 89)))	SimpleArgument(IFIP Working Group,List([90, 108)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.38089450366724514		SimpleArgument(Hannover.He,List([63, 74)))	Relation(is a member of,List([75, 89)))	SimpleArgument(IEEE ( GI ),List([90, 101)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.9600786404490584	Context(He is,List([0, 5)))	SimpleArgument(a former member of the L3 S Learning Lab Lower Saxony in Hannover.He,List([6, 74)))	Relation(is,List([75, 77)))	SimpleArgument(a member of IEEE,List([78, 94)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.6280863741994668		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([0, 2)))	Relation(is,List([3, 5)))	SimpleArgument(a former member of the L3 S Learning Lab Lower Saxony in Hannover.He is a member of IEEE,List([6, 94)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.38089450366724514		SimpleArgument(Hannover.He,List([63, 74)))	Relation(is a member of,List([75, 89)))	SimpleArgument(ACM ( GI ),List([90, 100)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.9600786404490584	Context(He is,List([0, 5)))	SimpleArgument(a former member of the L3 S Learning Lab Lower Saxony in Hannover.He,List([6, 74)))	Relation(is,List([75, 77)))	SimpleArgument(a member of ACM,List([78, 93)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.6280863741994668		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([0, 2)))	Relation(is,List([3, 5)))	SimpleArgument(a former member of the L3 S Learning Lab Lower Saxony in Hannover.He is a member of ACM,List([6, 93)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.38089450366724514		SimpleArgument(Hannover.He,List([63, 74)))	Relation(is a member of,List([75, 89)))	SimpleArgument(AAAI ( GI ),List([90, 101)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.9600786404490584	Context(He is,List([0, 5)))	SimpleArgument(a former member of the L3 S Learning Lab Lower Saxony in Hannover.He,List([6, 74)))	Relation(is,List([75, 77)))	SimpleArgument(a member of AAAI,List([78, 94)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.6280863741994668		SimpleArgument(Rudi Studer Rudi Studer (born 1951 in Stuttgart),List([0, 2)))	Relation(is,List([3, 5)))	SimpleArgument(a former member of the L3 S Learning Lab Lower Saxony in Hannover.He is a member of AAAI,List([6, 94)))	He is a former member of the L3S Learning Lab Lower Saxony in Hannover.He is a member of AAAI, ACM, IEEE, IFIP Working Group on Databases (WG 2.6), and German Informatics Society (GI).
0.7742923597681717		SimpleArgument(His current research interests,List([0, 30)))	Relation(span over,List([31, 35), [36, 40)))	SimpleArgument(the main topics important for Semantic Web technology , including peer - to - peer systems,List([41, 131)))	His current research interests span over the main topics important for Semantic Web technology, including knowledge management, knowledge engineering, discovery and learning, ontology management, data and text mining, semantic web services, and peer-to-peer systems.
0.7742923597681717		SimpleArgument(His current research interests,List([0, 30)))	Relation(span over,List([31, 35), [36, 40)))	SimpleArgument(the main topics important for Semantic Web technology , including semantic web services,List([41, 128)))	His current research interests span over the main topics important for Semantic Web technology, including knowledge management, knowledge engineering, discovery and learning, ontology management, data and text mining, semantic web services, and peer-to-peer systems.
0.7742923597681717		SimpleArgument(His current research interests,List([0, 30)))	Relation(span over,List([31, 35), [36, 40)))	SimpleArgument(the main topics important for Semantic Web technology , including text mining,List([41, 118)))	His current research interests span over the main topics important for Semantic Web technology, including knowledge management, knowledge engineering, discovery and learning, ontology management, data and text mining, semantic web services, and peer-to-peer systems.
0.7742923597681717		SimpleArgument(His current research interests,List([0, 30)))	Relation(span over,List([31, 35), [36, 40)))	SimpleArgument(the main topics important for Semantic Web technology , including data,List([41, 111)))	His current research interests span over the main topics important for Semantic Web technology, including knowledge management, knowledge engineering, discovery and learning, ontology management, data and text mining, semantic web services, and peer-to-peer systems.
0.7742923597681717		SimpleArgument(His current research interests,List([0, 30)))	Relation(span over,List([31, 35), [36, 40)))	SimpleArgument(the main topics important for Semantic Web technology , including ontology management,List([41, 126)))	His current research interests span over the main topics important for Semantic Web technology, including knowledge management, knowledge engineering, discovery and learning, ontology management, data and text mining, semantic web services, and peer-to-peer systems.
0.7742923597681717		SimpleArgument(His current research interests,List([0, 30)))	Relation(span over,List([31, 35), [36, 40)))	SimpleArgument(the main topics important for Semantic Web technology , including learning,List([41, 115)))	His current research interests span over the main topics important for Semantic Web technology, including knowledge management, knowledge engineering, discovery and learning, ontology management, data and text mining, semantic web services, and peer-to-peer systems.
0.7742923597681717		SimpleArgument(His current research interests,List([0, 30)))	Relation(span over,List([31, 35), [36, 40)))	SimpleArgument(the main topics important for Semantic Web technology , including discovery,List([41, 116)))	His current research interests span over the main topics important for Semantic Web technology, including knowledge management, knowledge engineering, discovery and learning, ontology management, data and text mining, semantic web services, and peer-to-peer systems.
0.7742923597681717		SimpleArgument(His current research interests,List([0, 30)))	Relation(span over,List([31, 35), [36, 40)))	SimpleArgument(the main topics important for Semantic Web technology , including knowledge engineering,List([41, 128)))	His current research interests span over the main topics important for Semantic Web technology, including knowledge management, knowledge engineering, discovery and learning, ontology management, data and text mining, semantic web services, and peer-to-peer systems.
0.7742923597681717		SimpleArgument(His current research interests,List([0, 30)))	Relation(span over,List([31, 35), [36, 40)))	SimpleArgument(the main topics important for Semantic Web technology , including knowledge management,List([41, 127)))	His current research interests span over the main topics important for Semantic Web technology, including knowledge management, knowledge engineering, discovery and learning, ontology management, data and text mining, semantic web services, and peer-to-peer systems.
