0.38089450366724514		SimpleArgument(December 25 , 1918 ),List([35, 53)))	Relation(was an architect in,List([54, 73)))	SimpleArgument(Washington D.C.,List([74, 89)))	Leon Emil Dessez (April 12, 1858 - December 25, 1918) was an architect in Washington D.C..
0.6796597830231682		SimpleArgument(his career,List([13, 23)))	Relation(employed under,List([24, 32), [33, 38)))	SpatialArgument(Colonel Thomas Lincoln Casey,List([39, 67)))	Dessez began his career employed under Colonel Thomas Lincoln Casey on plans for the Washington Monument and spent three years as an architectural and engineering draftsman in the Navy Yard at Washington.
0.9231320349505967		SimpleArgument(Leon E. Dessez,List([0, 6)))	Relation(began,List([7, 12)))	SimpleArgument(his career employed under Colonel Thomas Lincoln Casey on plans for the Washington Monument,List([13, 104)))	Dessez began his career employed under Colonel Thomas Lincoln Casey on plans for the Washington Monument and spent three years as an architectural and engineering draftsman in the Navy Yard at Washington.
0.9485479188231729		SimpleArgument(Lindley Johnson of Philadelphia,List([0, 31)))	Relation(designed,List([32, 40)))	SimpleArgument(the first four houses in Dessez,List([41, 72)))	He and Lindley Johnson of Philadelphia designed the first four houses in Chevy Chase, Maryland and Dessez became its first resident.
0.9485479188231729		SimpleArgument(Lindley Johnson of Philadelphia,List([0, 31)))	Relation(designed,List([32, 40)))	SimpleArgument(the first four houses in Maryland,List([41, 74)))	He and Lindley Johnson of Philadelphia designed the first four houses in Chevy Chase, Maryland and Dessez became its first resident.
0.9485479188231729		SimpleArgument(Lindley Johnson of Philadelphia,List([0, 31)))	Relation(designed,List([32, 40)))	SimpleArgument(the first four houses in Chevy Chase,List([41, 77)))	He and Lindley Johnson of Philadelphia designed the first four houses in Chevy Chase, Maryland and Dessez became its first resident.
0.4978219019954182		SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(designed,List([3, 11)))	SimpleArgument(the first four houses in Dessez,List([12, 43)))	He and Lindley Johnson of Philadelphia designed the first four houses in Chevy Chase, Maryland and Dessez became its first resident.
0.4978219019954182		SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(designed,List([3, 11)))	SimpleArgument(the first four houses in Maryland,List([12, 45)))	He and Lindley Johnson of Philadelphia designed the first four houses in Chevy Chase, Maryland and Dessez became its first resident.
0.4978219019954182		SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(designed,List([3, 11)))	SimpleArgument(the first four houses in Chevy Chase,List([12, 48)))	He and Lindley Johnson of Philadelphia designed the first four houses in Chevy Chase, Maryland and Dessez became its first resident.
0.9000738595917936		SimpleArgument(Leon E. Dessez,List([0, 6)))	Relation(was born on,List([7, 15), [36, 38)))	TemporalArgument(April 12, 1858,List([39, 53)))	Dessez was born in Washington, D.C. on April 12, 1858.
0.9324144673478683		SimpleArgument(Leon E. Dessez,List([0, 6)))	Relation(was born in,List([7, 15), [16, 18)))	SpatialArgument(Washington,List([19, 29)))	Dessez was born in Washington, D.C. on April 12, 1858.
0.9324144673478683		SimpleArgument(Leon E. Dessez,List([0, 6)))	Relation(was elected to,List([7, 18), [19, 21)))	SimpleArgument(the American Institute of Architects as fellow 1896,List([22, 73)))	Dessez was elected to the American Institute of Architects as fellow 1896.
0.4978219019954182		SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(served on,List([3, 9), [10, 12)))	SimpleArgument(a committee for the restoration of the Octagon House,List([13, 65)))	He was one of the Washington D.C. AIA chapter's charter members in 1887 and he served on a committee for the restoration of the Octagon House, now the AIA headquarters.
0.6783685094789625		SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(was,List([3, 6)))	SimpleArgument(one of the Washington D.C. AIA chapter 's charter members in 1887,List([7, 72)))	He was one of the Washington D.C. AIA chapter's charter members in 1887 and he served on a committee for the restoration of the Octagon House, now the AIA headquarters.
0.9067325661703171	Context(He worked pro bono to develop,List([0, 34)))	SimpleArgument(Washington D.C,List([35, 49)))	Relation(investigated,List([50, 62)))	SimpleArgument(school building design,List([63, 85)))	He also worked pro bono to develop Washington D.C.'s building codes and investigated school building construction and design.
0.39213989408341976	Context(He worked pro bono,List([0, 23)))	SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(worked pro bono to develop,List([8, 23), [24, 34)))	SimpleArgument(Washington D.C investigated school building design,List([35, 85)))	He also worked pro bono to develop Washington D.C.'s building codes and investigated school building construction and design.
0.39213989408341976		SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(worked pro bono to,List([8, 23), [24, 26)))	SimpleArgument(develop Washington D.C investigated school building design,List([27, 85)))	He also worked pro bono to develop Washington D.C.'s building codes and investigated school building construction and design.
0.9067325661703171	Context(He worked pro bono to develop,List([0, 34)))	SimpleArgument(Washington D.C,List([35, 49)))	Relation(investigated,List([50, 62)))	SimpleArgument(school building construction,List([63, 91)))	He also worked pro bono to develop Washington D.C.'s building codes and investigated school building construction and design.
0.39213989408341976	Context(He worked pro bono,List([0, 23)))	SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(worked pro bono to develop,List([8, 23), [24, 34)))	SimpleArgument(Washington D.C investigated school building construction,List([35, 91)))	He also worked pro bono to develop Washington D.C.'s building codes and investigated school building construction and design.
0.39213989408341976		SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(worked pro bono to,List([8, 23), [24, 26)))	SimpleArgument(develop Washington D.C investigated school building construction,List([27, 91)))	He also worked pro bono to develop Washington D.C.'s building codes and investigated school building construction and design.
0.39213989408341976	Context(He worked pro bono,List([0, 23)))	SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(worked pro bono to develop,List([8, 23), [24, 34)))	SimpleArgument(Washington D.C,List([35, 49)))	He also worked pro bono to develop Washington D.C.'s building codes and investigated school building construction and design.
0.39213989408341976		SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(worked pro bono to,List([8, 23), [24, 26)))	SimpleArgument(develop Washington D.C,List([27, 49)))	He also worked pro bono to develop Washington D.C.'s building codes and investigated school building construction and design.
0.45243121649964957		SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(died,List([3, 7)))	TemporalArgument(D.C. December 25,List([22, 38)))	He died in Washington D.C. December 25, 1918.
0.4978219019954182		SimpleArgument(Leon E. Dessez,List([0, 2)))	Relation(died in,List([3, 7), [8, 10)))	SpatialArgument(Washington,List([11, 21)))	He died in Washington D.C. December 25, 1918.
0.90170103445866		SimpleArgument(Properties he is credited with designing listed on the National Register of Historic Places,List([0, 91)))	Relation(include,List([92, 99)))	SimpleArgument(Lucinda Cady House,List([100, 118)))	Properties he is credited with designing listed on the National Register of Historic Places include Lucinda Cady House, 7064 Eastern Ave., NW.
0.45592395356914683		SimpleArgument(Leon E. Dessez,List([11, 13)))	Relation(with designing listed on,List([26, 47), [48, 50)))	SimpleArgument(the National Register of Historic Places,List([51, 91)))	Properties he is credited with designing listed on the National Register of Historic Places include Lucinda Cady House, 7064 Eastern Ave., NW.
0.4978219019954182		SimpleArgument(Leon E. Dessez,List([11, 13)))	Relation(is credited with,List([14, 25), [26, 30)))	SimpleArgument(designing listed on the National Register of Historic Places,List([31, 91)))	Properties he is credited with designing listed on the National Register of Historic Places include Lucinda Cady House, 7064 Eastern Ave., NW.
