0.3842405206583326		SimpleArgument(you,List([25, 28)))	Relation(know,List([29, 33)))		Read reviews from people you know to find the best Home Contractor.
0.22540973708713252	Context(he to invest,List([32, 56)))	SimpleArgument(he,List([32, 34)))	Relation(to invest his resources to see that,List([47, 56), [57, 70), [71, 73)))	SimpleArgument(she was well cared for,List([83, 105)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.0960849259974882		SimpleArgument(he,List([32, 34)))	Relation(to invest his resources to,List([47, 56), [57, 70), [71, 73)))	SimpleArgument(see that she was well cared for,List([74, 105)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.22540973708713252		SimpleArgument(he,List([32, 34)))	Relation(to invest,List([47, 56)))	SimpleArgument(his resources,List([57, 70)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.3135276058215937	Context(I sensed,List([18, 26)))	SimpleArgument(he,List([32, 34)))	Relation(was,List([35, 38)))	SimpleArgument(willing to invest his resources,List([39, 70)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.5283282283527726		SimpleArgument(I,List({18}))	Relation(sensed that he was willing to invest his resources Upon,List([0, 4), [20, 60), [61, 70)))	TemporalArgument(meeting Bill,List([5, 17)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.2560951955542683		SimpleArgument(I,List({18}))	Relation(sensed that,List([20, 26), [27, 31)))	SimpleArgument(he was willing to invest his resources,List([32, 70)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.15707896631366275	Context(he to invest to see,List([32, 72)))	SimpleArgument(she,List([78, 81)))	Relation(was well cared,List([82, 96)))		Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.22540973708713252	Context(he to invest,List([32, 56)))	SimpleArgument(he,List([32, 34)))	Relation(to invest his time to see that,List([47, 56), [57, 65), [66, 68)))	SimpleArgument(she was well cared for,List([78, 100)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.0960849259974882		SimpleArgument(he,List([32, 34)))	Relation(to invest his time to,List([47, 56), [57, 65), [66, 68)))	SimpleArgument(see that she was well cared for,List([69, 100)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.22540973708713252		SimpleArgument(he,List([32, 34)))	Relation(to invest,List([47, 56)))	SimpleArgument(his time,List([57, 65)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.3135276058215937	Context(I sensed,List([18, 26)))	SimpleArgument(he,List([32, 34)))	Relation(was,List([35, 38)))	SimpleArgument(willing to invest his time,List([39, 65)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.5283282283527726		SimpleArgument(I,List({18}))	Relation(sensed that he was willing to invest his time Upon,List([0, 4), [20, 60), [61, 65)))	TemporalArgument(meeting Bill,List([5, 17)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.2560951955542683		SimpleArgument(I,List({18}))	Relation(sensed that,List([20, 26), [27, 31)))	SimpleArgument(he was willing to invest his time,List([32, 65)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.2560951955542683	Context(I sensed,List([18, 26)))	SimpleArgument(he,List([27, 29)))	Relation(was seeking,List([30, 41)))	SimpleArgument(the best available care for his mom,List([42, 77)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.5283282283527726		SimpleArgument(I,List({18}))	Relation(sensed he was seeking the best available care for his mom Upon,List([0, 4), [20, 73), [74, 77)))	TemporalArgument(meeting Bill,List([5, 17)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.3557055808979406		SimpleArgument(I,List({18}))	Relation(sensed,List([20, 26)))	SimpleArgument(he was seeking the best available care for his mom,List([27, 77)))	Upon meeting Bill I sensed he was seeking the best available care for his mom and that he was willing to invest his time as well as his resources to see that she was well cared for.
0.44251022175651566	Context(I found,List([158, 165)))	SimpleArgument(I,List({166}))	Relation(could bring almost any question to,List([168, 179), [180, 199), [200, 202)))	SimpleArgument(Bill,List([203, 207)))	On a business level, my job is estate planning, Wills, Trusts, etc. From time to time I have had various real estate questions in dealing with my clients and I found I could bring almost any question to Bill and he would search out an answer for me.
0.39746064682094406	Context(I found,List([158, 165)))	SimpleArgument(I,List({166}))	Relation(could bring,List([168, 179)))	SimpleArgument(almost any question,List([180, 199)))	On a business level, my job is estate planning, Wills, Trusts, etc. From time to time I have had various real estate questions in dealing with my clients and I found I could bring almost any question to Bill and he would search out an answer for me.
0.40861810123888254		SimpleArgument(I,List({158}))	Relation(found,List([160, 165)))	SimpleArgument(I could bring almost any question to Bill and he would search out an answer for me,List([166, 248)))	On a business level, my job is estate planning, Wills, Trusts, etc. From time to time I have had various real estate questions in dealing with my clients and I found I could bring almost any question to Bill and he would search out an answer for me.
0.2560951955542683	Context(I have had,List([86, 96)))	SimpleArgument(I,List({86}))	Relation(have had various real estate questions in dealing with,List([88, 96), [97, 109), [110, 116)))	SimpleArgument(my clients,List([143, 153)))	On a business level, my job is estate planning, Wills, Trusts, etc. From time to time I have had various real estate questions in dealing with my clients and I found I could bring almost any question to Bill and he would search out an answer for me.
0.2560951955542683		SimpleArgument(I,List({86}))	Relation(have had various real estate questions in,List([88, 96), [97, 126), [127, 129)))	SpatialArgument(dealing with my clients,List([130, 153)))	On a business level, my job is estate planning, Wills, Trusts, etc. From time to time I have had various real estate questions in dealing with my clients and I found I could bring almost any question to Bill and he would search out an answer for me.
0.3880890333449538		SimpleArgument(I,List({86}))	Relation(have had,List([88, 96)))	SimpleArgument(various real estate questions,List([97, 126)))	On a business level, my job is estate planning, Wills, Trusts, etc. From time to time I have had various real estate questions in dealing with my clients and I found I could bring almost any question to Bill and he would search out an answer for me.
0.30899953469486874		SimpleArgument(he,List([212, 214)))	Relation(would search out,List([215, 231)))	SimpleArgument(an answer for me,List([232, 248)))	On a business level, my job is estate planning, Wills, Trusts, etc. From time to time I have had various real estate questions in dealing with my clients and I found I could bring almost any question to Bill and he would search out an answer for me.
0.7212845299107233		SimpleArgument(my job,List([21, 27)))	Relation(is estate planning On,List([0, 2), [28, 37), [38, 46)))	SpatialArgument(a business level,List([3, 19)))	On a business level, my job is estate planning, Wills, Trusts, etc. From time to time I have had various real estate questions in dealing with my clients and I found I could bring almost any question to Bill and he would search out an answer for me.
0.7005288659799959		SimpleArgument(my job,List([21, 27)))	Relation(is,List([28, 30)))	SimpleArgument(estate planning,List([31, 46)))	On a business level, my job is estate planning, Wills, Trusts, etc. From time to time I have had various real estate questions in dealing with my clients and I found I could bring almost any question to Bill and he would search out an answer for me.
0.6138676038426771		SimpleArgument(he,List([56, 58)))	Relation(took on,List([59, 66)))	SimpleArgument(a leadership role in forming the Long Beach Chapter of Band of Brothers,List([67, 138)))	On a personal level Bill is a leader in his church and deeply committed to the things he believes in, such as he took on a leadership role in forming the Long Beach Chapter of Band of Brothers.
0.22506131975927415		SimpleArgument(he,List([31, 33)))	Relation(believes in,List([34, 42), [43, 45)))	SimpleArgument(, such,List([46, 52)))	On a personal level Bill is a leader in his church and deeply committed to the things he believes in, such as he took on a leadership role in forming the Long Beach Chapter of Band of Brothers.
0.5		SimpleArgument(a personal level Bill,List([3, 24)))	Relation(is a leader in,List([25, 39)))	SimpleArgument(his church,List([40, 50)))	On a personal level Bill is a leader in his church and deeply committed to the things he believes in, such as he took on a leadership role in forming the Long Beach Chapter of Band of Brothers.
0.8964816034508865		SimpleArgument(Bill,List([20, 24)))	Relation(is a leader in his church On,List([0, 2), [25, 43), [44, 50)))	SpatialArgument(a personal level,List([3, 19)))	On a personal level Bill is a leader in his church and deeply committed to the things he believes in, such as he took on a leadership role in forming the Long Beach Chapter of Band of Brothers.
0.8094887904394057		SimpleArgument(Bill,List([20, 24)))	Relation(is,List([25, 27)))	SimpleArgument(a leader in his church,List([28, 50)))	On a personal level Bill is a leader in his church and deeply committed to the things he believes in, such as he took on a leadership role in forming the Long Beach Chapter of Band of Brothers.
0.8143831551075259		SimpleArgument(That little group of men,List([0, 24)))	Relation(has grown from,List([25, 34), [35, 39)))	SimpleArgument(4,List({40}))	That little group of men has grown from 3 or 4 to more than 70 in just a few short months.
0.8904192334782282		SimpleArgument(That little group of men,List([0, 24)))	Relation(has grown to,List([25, 34), [42, 44)))	SimpleArgument(more than 70 in just a few short months,List([45, 84)))	That little group of men has grown from 3 or 4 to more than 70 in just a few short months.
0.8143831551075259		SimpleArgument(That little group of men,List([0, 24)))	Relation(has grown from,List([25, 34), [35, 39)))	SimpleArgument(3,List({40}))	That little group of men has grown from 3 or 4 to more than 70 in just a few short months.
0.6226819436618685	Context(This group meets,List([0, 16)))	SimpleArgument(This group,List([0, 10)))	Relation(meets to pray for,List([11, 16), [40, 47), [48, 51)))	SimpleArgument(each other,List([52, 62)))	This group meets at 6 AM every Thursday to pray for our country, our state, our city leaders and each other.
0.6226819436618685		SimpleArgument(This group,List([0, 10)))	Relation(meets to,List([11, 16), [40, 42)))	SimpleArgument(pray for each other,List([43, 62)))	This group meets at 6 AM every Thursday to pray for our country, our state, our city leaders and each other.
0.7175938915684552	Context(This group meets,List([0, 16)))	SimpleArgument(This group,List([0, 10)))	Relation(meets to pray for,List([11, 16), [40, 47), [48, 51)))	SimpleArgument(our city leaders,List([52, 68)))	This group meets at 6 AM every Thursday to pray for our country, our state, our city leaders and each other.
0.7175938915684552		SimpleArgument(This group,List([0, 10)))	Relation(meets to,List([11, 16), [40, 42)))	SimpleArgument(pray for our city leaders,List([43, 68)))	This group meets at 6 AM every Thursday to pray for our country, our state, our city leaders and each other.
0.7175938915684552	Context(This group meets,List([0, 16)))	SimpleArgument(This group,List([0, 10)))	Relation(meets to pray for,List([11, 16), [40, 47), [48, 51)))	SimpleArgument(our country,List([52, 63)))	This group meets at 6 AM every Thursday to pray for our country, our state, our city leaders and each other.
0.7175938915684552		SimpleArgument(This group,List([0, 10)))	Relation(meets to,List([11, 16), [40, 42)))	SimpleArgument(pray for our country,List([43, 63)))	This group meets at 6 AM every Thursday to pray for our country, our state, our city leaders and each other.
0.8779162604740033		SimpleArgument(This group,List([0, 10)))	Relation(meets,List([11, 16)))	TemporalArgument(every Thursday,List([25, 39)))	This group meets at 6 AM every Thursday to pray for our country, our state, our city leaders and each other.
0.8776011732811596		SimpleArgument(This group,List([0, 10)))	Relation(meets at,List([11, 16), [17, 19)))	TemporalArgument(6 AM,List([20, 24)))	This group meets at 6 AM every Thursday to pray for our country, our state, our city leaders and each other.
0.7568797050313708		SimpleArgument(Bill,List([0, 4)))	Relation(leads no differently,List([5, 10), [29, 43)))	SimpleArgument(his business life,List([11, 28)))	Bill leads his business life no differently than his personal life.
0.3490079869984017	Context(him to give,List([38, 57)))	SimpleArgument(him,List([38, 41)))	Relation(to give of his resources to help,List([50, 57), [58, 64)))	SimpleArgument(others,List([83, 89)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.3490079869984017		SimpleArgument(him,List([38, 41)))	Relation(to give of his resources to,List([50, 57), [58, 74), [75, 77)))	SimpleArgument(help others,List([78, 89)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.19710908353723788		SimpleArgument(him,List([38, 41)))	Relation(to give of his resources to,List([50, 57), [58, 74), [75, 77)))	SimpleArgument(assist,List([78, 84)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.2743125465364158		SimpleArgument(him,List([38, 41)))	Relation(to give of,List([50, 57), [58, 60)))	SimpleArgument(his resources,List([61, 74)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.22015391053105568		SimpleArgument(I,List({15}))	Relation(have founding him willing to give of his resources,List([17, 21), [29, 37), [38, 74)))	TemporalArgument(always,List([22, 28)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.547338059826203		SimpleArgument(I,List({15}))	Relation(have founding him willing to give of his resources Over,List([0, 4), [17, 21), [29, 64), [65, 74)))	TemporalArgument(the years,List([5, 14)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.22598218974525264		SimpleArgument(I,List({15}))	Relation(have founding,List([17, 21), [29, 37)))	SimpleArgument(him willing to give of his resources,List([38, 74)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.26689266017491065	Context(him to give,List([38, 57)))	SimpleArgument(him,List([38, 41)))	Relation(to give to help,List([50, 57), [70, 77)))	SimpleArgument(others,List([78, 84)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.26689266017491065		SimpleArgument(him,List([38, 41)))	Relation(to give to,List([50, 57), [70, 72)))	SimpleArgument(help others,List([73, 84)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.2743125465364158		SimpleArgument(him,List([38, 41)))	Relation(to give of,List([50, 57), [58, 60)))	SimpleArgument(his time,List([61, 69)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.22015391053105568		SimpleArgument(I,List({15}))	Relation(have founding him willing to give of his time,List([17, 21), [29, 37), [38, 69)))	TemporalArgument(always,List([22, 28)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.547338059826203		SimpleArgument(I,List({15}))	Relation(have founding him willing to give of his time Over,List([0, 4), [17, 21), [29, 64), [65, 69)))	TemporalArgument(the years,List([5, 14)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.22598218974525264		SimpleArgument(I,List({15}))	Relation(have founding,List([17, 21), [29, 37)))	SimpleArgument(him willing to give of his time,List([38, 69)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.547338059826203		SimpleArgument(I,List({15}))	Relation(have met will Bill Over,List([0, 21), [22, 41), [42, 46)))	TemporalArgument(the years,List([5, 14)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.3497525988439521		SimpleArgument(I,List({15}))	Relation(have met will Bill on,List([17, 25), [37, 46), [47, 49)))	SpatialArgument(both a personal and business level,List([50, 84)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.45243121649964957		SimpleArgument(I,List({15}))	Relation(have met,List([17, 25)))	SimpleArgument(will Bill,List([37, 46)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.22015391053105568		SimpleArgument(I,List({15}))	Relation(have met will Bill,List([17, 25), [37, 46)))	TemporalArgument(frequently,List([26, 36)))	Over the years I have met frequently will Bill on both a personal and business level and have always founding him willing to give of his time and resources to assist and help others.
0.45694023613443424	Context(Anyone who approaches Bill in a personal situation will quickly realize,List([0, 71)))	SimpleArgument(he,List([72, 74)))	Relation(is,List([75, 77)))	SimpleArgument(a man of highest ethical standards,List([78, 112)))	Anyone who approaches Bill in a business or personal situation will quickly realize he is a man of highest integrity and ethical standards.
0.9040589441637832		SimpleArgument(Anyone who approaches Bill in a personal situation,List([0, 50)))	Relation(will quickly realize,List([51, 71)))	SimpleArgument(he is a man of highest ethical standards,List([72, 112)))	Anyone who approaches Bill in a business or personal situation will quickly realize he is a man of highest integrity and ethical standards.
0.45694023613443424	Context(Anyone who approaches Bill in a personal situation will quickly realize,List([0, 71)))	SimpleArgument(he,List([72, 74)))	Relation(is,List([75, 77)))	SimpleArgument(a man of highest integrity,List([78, 104)))	Anyone who approaches Bill in a business or personal situation will quickly realize he is a man of highest integrity and ethical standards.
0.9040589441637832		SimpleArgument(Anyone who approaches Bill in a personal situation,List([0, 50)))	Relation(will quickly realize,List([51, 71)))	SimpleArgument(he is a man of highest integrity,List([72, 104)))	Anyone who approaches Bill in a business or personal situation will quickly realize he is a man of highest integrity and ethical standards.
0.3853208301752743		SimpleArgument(he,List([62, 64)))	Relation(is a man of,List([65, 76)))	SimpleArgument(highest ethical standards,List([77, 102)))	Anyone who approaches Bill in a business or personal situation will quickly realize he is a man of highest integrity and ethical standards.
0.45694023613443424	Context(Anyone who approaches Bill in a business will quickly realize,List([0, 61)))	SimpleArgument(he,List([62, 64)))	Relation(is,List([65, 67)))	SimpleArgument(a man of highest ethical standards,List([68, 102)))	Anyone who approaches Bill in a business or personal situation will quickly realize he is a man of highest integrity and ethical standards.
0.8953438782019931		SimpleArgument(Anyone who approaches Bill in a business,List([0, 40)))	Relation(will quickly realize,List([41, 61)))	SimpleArgument(he is a man of highest ethical standards,List([62, 102)))	Anyone who approaches Bill in a business or personal situation will quickly realize he is a man of highest integrity and ethical standards.
0.3853208301752743		SimpleArgument(he,List([62, 64)))	Relation(is a man of,List([65, 76)))	SimpleArgument(highest integrity,List([77, 94)))	Anyone who approaches Bill in a business or personal situation will quickly realize he is a man of highest integrity and ethical standards.
0.45694023613443424	Context(Anyone who approaches Bill in a business will quickly realize,List([0, 61)))	SimpleArgument(he,List([62, 64)))	Relation(is,List([65, 67)))	SimpleArgument(a man of highest integrity,List([68, 94)))	Anyone who approaches Bill in a business or personal situation will quickly realize he is a man of highest integrity and ethical standards.
0.8953438782019931		SimpleArgument(Anyone who approaches Bill in a business,List([0, 40)))	Relation(will quickly realize,List([41, 61)))	SimpleArgument(he is a man of highest integrity,List([62, 94)))	Anyone who approaches Bill in a business or personal situation will quickly realize he is a man of highest integrity and ethical standards.
0.8958428165666725		SimpleArgument(Anyone,List([0, 6)))	Relation(approaches,List([11, 21)))	SimpleArgument(Bill,List([22, 26)))	Anyone who approaches Bill in a business or personal situation will quickly realize he is a man of highest integrity and ethical standards.
0.4649296389869295		SimpleArgument(you,List([51, 54)))	Relation(might engage,List([55, 67)))	SimpleArgument(him,List([68, 71)))	I would highly recommend Bill in whatever capacity you might engage him.
0.3929209860966329		SimpleArgument(I,List({0}))	Relation(would recommend,List([2, 7), [15, 24)))	SimpleArgument(Bill,List([25, 29)))	I would highly recommend Bill in whatever capacity you might engage him.
