0.7685182436997187		SimpleArgument(a daily political briefing,List([15, 41)))	Relation(published,List([42, 51)))		The Hotline is a daily political briefing published, alongside National Journal, by Atlantic Media from its headquarters at The Watergate complex in Washington, D.C..
0.42346559934638933		SimpleArgument(you,List([60, 63)))	Relation(called,List([68, 74)))	SimpleArgument(me,List([75, 77)))	"The day before the first cattle-call of the 1992 campaign, you all called me 'a Little Rock in a big pile.'
0.1220769823364974	Context(you can see,List([3, 14)))	SimpleArgument(I,List({19}))	Relation('m,List([21, 23)))	SimpleArgument(delighted that you 've lasted 25 years,List([29, 67)))	So you can see why I'm both surprised and delighted that you've lasted 25 years.
0.28153657292495526		SimpleArgument(you,List([3, 6)))	Relation(can see,List([7, 14)))	SimpleArgument(why I 'm both delighted that you 've lasted 25 years,List([15, 67)))	So you can see why I'm both surprised and delighted that you've lasted 25 years.
0.1220769823364974	Context(you can see,List([3, 14)))	SimpleArgument(I,List({19}))	Relation('m,List([21, 23)))	SimpleArgument(surprised that you 've lasted 25 years,List([29, 67)))	So you can see why I'm both surprised and delighted that you've lasted 25 years.
0.28153657292495526		SimpleArgument(you,List([3, 6)))	Relation(can see,List([7, 14)))	SimpleArgument(why I 'm both surprised that you 've lasted 25 years,List([15, 67)))	So you can see why I'm both surprised and delighted that you've lasted 25 years.
0.6155020116081594		SimpleArgument(you,List([44, 47)))	Relation('ve lasted,List([48, 58)))	SimpleArgument(25 years,List([59, 67)))	So you can see why I'm both surprised and delighted that you've lasted 25 years.
0.45170382506656653		SimpleArgument(I,List({23}))	Relation('ve lasted,List([24, 34)))	SimpleArgument(25 years,List([35, 43)))	I'm a little surprised I've lasted 25 years.
0.3723576963542719		SimpleArgument(I,List({0}))	Relation('m,List([1, 3)))	SimpleArgument(a little surprised I've lasted 25 years,List([4, 43)))	I'm a little surprised I've lasted 25 years.
0.22876658274353207	Context(I sincerely hope,List([4, 20)))	SimpleArgument(I,List({26}))	Relation(last,List([28, 32)))	SimpleArgument(another 25 more,List([33, 48)))	And I sincerely hope that you and I last another 25 more."
0.2560951955542683		SimpleArgument(I,List({4}))	Relation(sincerely hope that,List([6, 20), [21, 25)))	SimpleArgument(I last another 25 more,List([26, 48)))	And I sincerely hope that you and I last another 25 more."
0.36563235654191184	Context(I sincerely hope,List([4, 20)))	SimpleArgument(you,List([26, 29)))	Relation(last,List([30, 34)))	SimpleArgument(another 25 more,List([35, 50)))	And I sincerely hope that you and I last another 25 more."
0.2560951955542683		SimpleArgument(I,List({4}))	Relation(sincerely hope that,List([6, 20), [21, 25)))	SimpleArgument(you last another 25 more,List([26, 50)))	And I sincerely hope that you and I last another 25 more."
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Adam Wollner,List([25, 37)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(John Mercurio,List([25, 38)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Ken Rudin,List([25, 34)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Norah O'Donnell,List([25, 40)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Craig Crawford,List([25, 39)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Marc Ambinder,List([25, 38)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Shira T. Center,List([25, 40)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Mike Memoli,List([25, 36)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Jonathan Martin,List([25, 40)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Stephen F. Hayes,List([25, 41)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Chuck Todd,List([25, 35)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Amy Walter,List([25, 35)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Reid Wilson,List([25, 36)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
0.9032970134745795		SimpleArgument(Notable alumni,List([0, 14)))	Relation(include,List([15, 22)))	SimpleArgument(Josh Kraushaar,List([25, 39)))	Notable alumni include: Josh Kraushaar, Reid Wilson, Amy Walter, Chuck Todd, Stephen F. Hayes, Jonathan Martin, Mike Memoli, Shira T. Center, Marc Ambinder, Craig Crawford, Norah O'Donnell, Ken Rudin, John Mercurio and Adam Wollner.
