0.8847999636040884		SimpleArgument(Farm,List([19, 23)))	Relation([is] Family [of],List([12, 18)))	SimpleArgument(Joe Huber,List([0, 9)))	Joe Huber's Family Farm & Restaurant
0.944056173886228		SimpleArgument(the Joe Huber Family Restaurant,List([36, 67)))	Relation(hosted,List([68, 74)))	SimpleArgument(a craft show,List([75, 87)))	As an example of their commitment, the Joe Huber Family Farm and Restaurant hosted a craft show and balloon glow Saturday, July 25 to benefit the Crusade for Children.
0.9167891390906407		SimpleArgument(the Joe Huber Family Farm,List([36, 61)))	Relation(hosted a balloon glow to,List([62, 68), [69, 83), [103, 105)))	SimpleArgument(benefit the Crusade for Children,List([106, 138)))	As an example of their commitment, the Joe Huber Family Farm and Restaurant hosted a craft show and balloon glow Saturday, July 25 to benefit the Crusade for Children.
0.9442110632705061		SimpleArgument(the Joe Huber Family Farm,List([36, 61)))	Relation(hosted a balloon glow,List([62, 68), [69, 83)))	TemporalArgument(July 25,List([95, 102)))	As an example of their commitment, the Joe Huber Family Farm and Restaurant hosted a craft show and balloon glow Saturday, July 25 to benefit the Crusade for Children.
0.9530647582435334		SimpleArgument(the Joe Huber Family Farm,List([36, 61)))	Relation(hosted a balloon glow,List([62, 68), [69, 83)))	TemporalArgument(Saturday,List([84, 92)))	As an example of their commitment, the Joe Huber Family Farm and Restaurant hosted a craft show and balloon glow Saturday, July 25 to benefit the Crusade for Children.
0.944056173886228		SimpleArgument(the Joe Huber Family Farm,List([36, 61)))	Relation(hosted,List([62, 68)))	SimpleArgument(a balloon glow,List([69, 83)))	As an example of their commitment, the Joe Huber Family Farm and Restaurant hosted a craft show and balloon glow Saturday, July 25 to benefit the Crusade for Children.
0.38089450366724514		SimpleArgument(Farm,List([57, 61)))	Relation([is] Family [of],List([50, 56)))	SimpleArgument(Joe Huber,List([40, 49)))	As an example of their commitment, the Joe Huber Family Farm and Restaurant hosted a craft show and balloon glow Saturday, July 25 to benefit the Crusade for Children.
0.9167891390906407		SimpleArgument(the Joe Huber Family Farm,List([36, 61)))	Relation(hosted a craft show to,List([62, 68), [69, 81), [106, 108)))	SimpleArgument(benefit the Crusade for Children,List([109, 141)))	As an example of their commitment, the Joe Huber Family Farm and Restaurant hosted a craft show and balloon glow Saturday, July 25 to benefit the Crusade for Children.
0.9442110632705061		SimpleArgument(the Joe Huber Family Farm,List([36, 61)))	Relation(hosted a craft show,List([62, 68), [69, 81)))	TemporalArgument(July 25,List([98, 105)))	As an example of their commitment, the Joe Huber Family Farm and Restaurant hosted a craft show and balloon glow Saturday, July 25 to benefit the Crusade for Children.
0.9530647582435334		SimpleArgument(the Joe Huber Family Farm,List([36, 61)))	Relation(hosted a craft show,List([62, 68), [69, 81)))	TemporalArgument(glow Saturday,List([82, 95)))	As an example of their commitment, the Joe Huber Family Farm and Restaurant hosted a craft show and balloon glow Saturday, July 25 to benefit the Crusade for Children.
0.944056173886228		SimpleArgument(the Joe Huber Family Farm,List([36, 61)))	Relation(hosted,List([62, 68)))	SimpleArgument(a craft show,List([69, 81)))	As an example of their commitment, the Joe Huber Family Farm and Restaurant hosted a craft show and balloon glow Saturday, July 25 to benefit the Crusade for Children.
0.9052256377408016		SimpleArgument(fresh-picked strawberries,List([141, 166)))	Relation(to sample in,List([175, 184), [185, 187)))	SpatialArgument(the crowded WHAS11 studio,List([188, 213)))	Each year during the WHAS Crusade for Children weekend, the arrival of Huber family members is much anticipated because they bring with them fresh-picked strawberries for all to sample in the crowded WHAS11 studio.
0.7394971107530641		SimpleArgument(they,List([120, 124)))	Relation(bring,List([125, 130)))	SimpleArgument(fresh-picked strawberries for all to sample in the crowded WHAS11 studio,List([141, 213)))	Each year during the WHAS Crusade for Children weekend, the arrival of Huber family members is much anticipated because they bring with them fresh-picked strawberries for all to sample in the crowded WHAS11 studio.
0.4578823300324763		SimpleArgument(they,List([120, 124)))	Relation(bring fresh - picked strawberries for all to sample in the crowded WHAS11 studio with,List([125, 130), [131, 206), [207, 213)))	SimpleArgument(them,List([136, 140)))	Each year during the WHAS Crusade for Children weekend, the arrival of Huber family members is much anticipated because they bring with them fresh-picked strawberries for all to sample in the crowded WHAS11 studio.
0.9560260605406805		SimpleArgument(the arrival of Huber family members,List([56, 91)))	Relation(is anticipated,List([92, 94), [100, 111)))	TemporalArgument(Each year during the WHAS Crusade for Children weekend,List([0, 54)))	Each year during the WHAS Crusade for Children weekend, the arrival of Huber family members is much anticipated because they bring with them fresh-picked strawberries for all to sample in the crowded WHAS11 studio.
0.8681981632506718		SimpleArgument(the arrival of Huber family members,List([56, 91)))	Relation(is anticipated because,List([92, 94), [100, 111), [112, 119)))	SimpleArgument(they bring with them fresh-picked strawberries,List([120, 166)))	Each year during the WHAS Crusade for Children weekend, the arrival of Huber family members is much anticipated because they bring with them fresh-picked strawberries for all to sample in the crowded WHAS11 studio.
0.5222094630377523		SimpleArgument(It,List([0, 2)))	Relation('s,List([2, 4)))	SimpleArgument(one of the Crusade's annual special moments,List([5, 48)))	It's one of the Crusade's annual special moments.
0.38089450366724514		SimpleArgument(Restaurant,List([31, 41)))	Relation([is] Family [of],List([24, 30)))	SimpleArgument(Joe Huber,List([12, 21)))	The flag at Joe Huber's Family Restaurant was lowered to half-staff on Monday.
0.9465700733097024		SimpleArgument(The flag at Joe Huber's Family Restaurant,List([0, 41)))	Relation(was lowered on,List([42, 53), [68, 70)))	TemporalArgument(Monday,List([71, 77)))	The flag at Joe Huber's Family Restaurant was lowered to half-staff on Monday.
0.957537172965877		SimpleArgument(The flag at Joe Huber's Family Restaurant,List([0, 41)))	Relation(was lowered to,List([42, 53), [54, 56)))	SimpleArgument(half-staff,List([57, 67)))	The flag at Joe Huber's Family Restaurant was lowered to half-staff on Monday.
0.8847999636040884		SimpleArgument(Farm,List([18, 22)))	Relation([is] Family [of],List([11, 17)))	SimpleArgument(Joe Hubers,List([0, 10)))	Joe Hubers Family Farm & Restaurant will be closed for the funeral on Friday, July 31.
0.9572029669433457		SimpleArgument(Joe Hubers Family Farm & Restaurant,List([0, 35)))	Relation(will be closed for,List([36, 50), [51, 54)))	SimpleArgument(the funeral on Friday,List([55, 76)))	Joe Hubers Family Farm & Restaurant will be closed for the funeral on Friday, July 31.
0.9266232318014763		SimpleArgument(Mary Huber,List([37, 47)))	Relation(served to her farm hands in,List([48, 54), [55, 72), [73, 75)))	SpatialArgument(the 1930's,List([76, 86)))	We built the Restaurant in July 1983 and offered fare very similar to that Mary Huber served to her farm hands in the 1920's and 1930's.
0.2396678393999361		SimpleArgument(We,List([0, 2)))	Relation(offered,List([3, 10)))	SimpleArgument(fare very similar to that Mary Huber served to her farm hands in the 1930's,List([11, 86)))	We built the Restaurant in July 1983 and offered fare very similar to that Mary Huber served to her farm hands in the 1920's and 1930's.
0.9266232318014763		SimpleArgument(Mary Huber,List([37, 47)))	Relation(served to her farm hands in,List([48, 54), [55, 72), [73, 75)))	SpatialArgument(the 1920's,List([76, 86)))	We built the Restaurant in July 1983 and offered fare very similar to that Mary Huber served to her farm hands in the 1920's and 1930's.
0.8726869446304376		SimpleArgument(Mary Huber,List([37, 47)))	Relation(served to,List([48, 54), [55, 57)))	SimpleArgument(her farm hands,List([58, 72)))	We built the Restaurant in July 1983 and offered fare very similar to that Mary Huber served to her farm hands in the 1920's and 1930's.
0.2396678393999361		SimpleArgument(We,List([0, 2)))	Relation(offered,List([3, 10)))	SimpleArgument(fare very similar to that Mary Huber served to her farm hands in the 1920's,List([11, 86)))	We built the Restaurant in July 1983 and offered fare very similar to that Mary Huber served to her farm hands in the 1920's and 1930's.
0.4978219019954182		SimpleArgument(We,List([0, 2)))	Relation(built the Restaurant in,List([3, 8), [9, 23), [24, 26)))	TemporalArgument(July 1983,List([27, 36)))	We built the Restaurant in July 1983 and offered fare very similar to that Mary Huber served to her farm hands in the 1920's and 1930's.
0.4978219019954182		SimpleArgument(We,List([0, 2)))	Relation(built,List([3, 8)))	SimpleArgument(the Restaurant,List([9, 23)))	We built the Restaurant in July 1983 and offered fare very similar to that Mary Huber served to her farm hands in the 1920's and 1930's.
0.30899953469486874		SimpleArgument(we,List([0, 2)))	Relation(do serve,List([3, 11)))	SimpleArgument(no , we no longer our own cows,List([12, 42)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
0.30899953469486874		SimpleArgument(we,List([0, 2)))	Relation(do serve,List([3, 11)))	SimpleArgument(no , we no longer butcher,List([12, 37)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
0.30899953469486874		SimpleArgument(we,List([0, 2)))	Relation(do serve,List([3, 11)))	SimpleArgument(no , we no longer milk,List([12, 34)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
0.3048426724432105		SimpleArgument(we,List([0, 2)))	Relation(raise a wide variety of vegetables,List([9, 14), [15, 43)))	TemporalArgument(still,List([3, 8)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
0.41051436014453063		SimpleArgument(we,List([0, 2)))	Relation(raise,List([9, 14)))	SimpleArgument(a wide variety of vegetables,List([15, 43)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
0.3048426724432105		SimpleArgument(we,List([0, 2)))	Relation(raise a wide variety of vegetables on our Farm with a little help from modern technology from our customers,List([9, 14), [15, 116)))	TemporalArgument(still,List([3, 8)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
0.3774138073928754		SimpleArgument(we,List([0, 2)))	Relation(raise,List([9, 14)))	SimpleArgument(a wide variety of vegetables on our Farm with a little help from modern technology from our customers,List([15, 116)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
0.3048426724432105		SimpleArgument(we,List([0, 2)))	Relation(raise a wide variety of fruits,List([9, 14), [15, 39)))	TemporalArgument(still,List([3, 8)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
0.41051436014453063		SimpleArgument(we,List([0, 2)))	Relation(raise,List([9, 14)))	SimpleArgument(a wide variety of fruits,List([15, 39)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
0.3048426724432105		SimpleArgument(we,List([0, 2)))	Relation(raise a wide variety of fruits on our Farm with a little help from modern technology from our customers,List([9, 14), [15, 112)))	TemporalArgument(still,List([3, 8)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
0.3774138073928754		SimpleArgument(we,List([0, 2)))	Relation(raise,List([9, 14)))	SimpleArgument(a wide variety of fruits on our Farm with a little help from modern technology from our customers,List([15, 112)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
0.45170382506656653		SimpleArgument(we,List([0, 2)))	Relation(do serve,List([3, 11)))	SimpleArgument(only fresh chicken,List([12, 30)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
0.3048426724432105		SimpleArgument(we,List([5, 7)))	Relation(raise,List([18, 23)))	TemporalArgument(no longer,List([8, 17)))	No, we no longer raise and dress our own chickens, but we do serve only fresh chicken and no, we no longer milk or butcher our own cows, but we still raise a wide variety of fruits and vegetables on our Farm with a little help from modern technology and a lot of help from our customers.
