0.38089450366724514		SimpleArgument(Silueta,List([39, 46)))	Relation([is] a subsidiary of,List([48, 63)))	SimpleArgument(MAS holdings,List([64, 76)))	I'm a Product Development Engineer for Silueta, a subsidiary of MAS holdings.
0.7988876755333025		SimpleArgument(The most exciting part about our work,List([0, 37)))	Relation(is,List([38, 40)))	SimpleArgument(when we see our designs up on the runways of Victoria 's Secret,List([41, 104)))	The most exciting part about our work is when we see our designs up on the runways of Victoria's Secret or our designs being sported by various athletes across the world.Although challenging, its fun creating such campaigns, but also we find it rewarding to see the results.
0.6381012045821894		SimpleArgument(its fun,List([2, 9)))	Relation(creating,List([10, 18)))	SimpleArgument(such campaigns,List([19, 33)))	The most exciting part about our work is when we see our designs up on the runways of Victoria's Secret or our designs being sported by various athletes across the world.Although challenging, its fun creating such campaigns, but also we find it rewarding to see the results.
0.5733539311623552		SimpleArgument(I,List({30}))	Relation(to work with,List([49, 56), [57, 61)))	SimpleArgument(amazing work alongside brands of Baby Cheramy , Clogard , Gold etc,List([62, 128)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.6587396586193182		SimpleArgument(I,List({30}))	Relation(was lucky enough to work with amazing work alongside brands of Baby Cheramy , Clogard , Gold etc during my tenure at Hemas FMCG Before,List([0, 6), [32, 154), [155, 159)))	TemporalArgument(joining MAS Holdings,List([7, 27)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.5337666212575038		SimpleArgument(I,List({30}))	Relation(was,List([32, 35)))	SimpleArgument(lucky enough to work with amazing work alongside brands of Baby Cheramy , Clogard , Gold etc during my tenure at Hemas FMCG,List([36, 159)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.22897414747788924		SimpleArgument(I,List({30}))	Relation(to work during,List([49, 56), [77, 83)))	TemporalArgument(my tenure at Hemas FMCG,List([84, 107)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.41051436014453063		SimpleArgument(I,List({30}))	Relation(to work with,List([49, 56), [57, 61)))	SimpleArgument(amazing people,List([62, 76)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.6587396586193182		SimpleArgument(I,List({30}))	Relation(was lucky enough to work with amazing people during my tenure at Hemas FMCG Before,List([0, 6), [32, 102), [103, 107)))	TemporalArgument(joining MAS Holdings,List([7, 27)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.5337666212575038		SimpleArgument(I,List({30}))	Relation(was,List([32, 35)))	SimpleArgument(lucky enough to work with amazing people during my tenure at Hemas FMCG,List([36, 107)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.5977550045564624		SimpleArgument(I,List({30}))	Relation(worked for two FMCG Giants - Hemas FMCG Before,List([0, 6), [32, 66), [67, 71)))	TemporalArgument(joining MAS Holdings,List([7, 27)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.2640662429244042		SimpleArgument(I,List({30}))	Relation(worked for two FMCG Giants - Hemas FMCG during,List([32, 38), [39, 71), [99, 105)))	TemporalArgument(my tenure at Unlilever,List([106, 128)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.4328394458044063		SimpleArgument(I,List({30}))	Relation(worked for,List([32, 38), [39, 42)))	SimpleArgument(two FMCG Giants - Hemas FMCG,List([43, 71)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.5977550045564624		SimpleArgument(I,List({30}))	Relation(worked for two FMCG Giants - Unilever , and on Signal Toothpaste Before,List([0, 6), [32, 85), [86, 96)))	TemporalArgument(joining MAS Holdings,List([7, 27)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.35466356474056393		SimpleArgument(I,List({30}))	Relation(worked for two FMCG Giants - Unilever , and on Signal Toothpaste during,List([32, 38), [39, 96), [97, 103)))	TemporalArgument(my tenure at Unlilever,List([104, 126)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.5503378535116643		SimpleArgument(I,List({30}))	Relation(worked for,List([32, 38), [39, 42)))	SimpleArgument(two FMCG Giants - Unilever , and on Signal Toothpaste,List([43, 96)))	Before joining MAS Holdings, I worked for two FMCG Giants — Unilever and & Hemas FMCG and was lucky enough to work with amazing people and work alongside brands of Baby Cheramy, Clogard, Gold etc during my tenure at Hemas FMCG, and on Signal Toothpaste during my tenure at Unlilever.
0.4875515567406569		SimpleArgument(I,List({0}))	Relation('m,List([2, 4)))	SimpleArgument(truly passionate about my always eager to connect with other professionals,List([5, 79)))	I'm truly passionate about my work and always eager to connect with other professionals.
0.3723576963542719		SimpleArgument(I,List({0}))	Relation('m,List([2, 4)))	SimpleArgument(truly passionate about my work,List([5, 35)))	I'm truly passionate about my work and always eager to connect with other professionals.
0.6601002648010453	Context(I think,List([38, 45)))	SimpleArgument(my favorite stage of a project,List([46, 76)))	Relation(is working to understand his or her business with,List([77, 87), [88, 138), [139, 147)))	SimpleArgument(business unit leader,List([93, 113)))	While I enjoy all aspects of my job, I think my favorite stage of a project is working with the client or business unit leader to understand his or her business objectives.This i think gives me a chance to mix my knowledge of chemistry and business, together.
0.4684692134562545		SimpleArgument(I,List({38}))	Relation(think,List([40, 45)))	SimpleArgument(my favorite stage of a project is working with business unit leader to understand his or her business objectives.This i think gives me a chance,List([46, 189)))	While I enjoy all aspects of my job, I think my favorite stage of a project is working with the client or business unit leader to understand his or her business objectives.This i think gives me a chance to mix my knowledge of chemistry and business, together.
0.2430782868395426		SimpleArgument(i,List({154}))	Relation(think,List([156, 161)))		While I enjoy all aspects of my job, I think my favorite stage of a project is working with the client or business unit leader to understand his or her business objectives.This i think gives me a chance to mix my knowledge of chemistry and business, together.
0.4145347412465396	Context(I think,List([38, 45)))	SimpleArgument(my favorite stage of a project,List([46, 76)))	Relation(is working to,List([77, 87), [104, 106)))	SimpleArgument(understand his or her business,List([107, 137)))	While I enjoy all aspects of my job, I think my favorite stage of a project is working with the client or business unit leader to understand his or her business objectives.This i think gives me a chance to mix my knowledge of chemistry and business, together.
0.6601002648010453	Context(I think,List([38, 45)))	SimpleArgument(my favorite stage of a project,List([46, 76)))	Relation(is working to understand his or her business with,List([77, 87), [88, 128), [129, 137)))	SimpleArgument(the client,List([93, 103)))	While I enjoy all aspects of my job, I think my favorite stage of a project is working with the client or business unit leader to understand his or her business objectives.This i think gives me a chance to mix my knowledge of chemistry and business, together.
0.4684692134562545		SimpleArgument(I,List({38}))	Relation(think,List([40, 45)))	SimpleArgument(my favorite stage of a project is working with the client to understand his or her business objectives.This i think gives me a chance,List([46, 179)))	While I enjoy all aspects of my job, I think my favorite stage of a project is working with the client or business unit leader to understand his or her business objectives.This i think gives me a chance to mix my knowledge of chemistry and business, together.
0.30899953469486874		SimpleArgument(I,List({6}))	Relation(enjoy,List([8, 13)))	SimpleArgument(all aspects of my job,List([14, 35)))	While I enjoy all aspects of my job, I think my favorite stage of a project is working with the client or business unit leader to understand his or her business objectives.This i think gives me a chance to mix my knowledge of chemistry and business, together.
0.40861810123888254	Context(the International exposure has moulded,List([115, 153)))	SimpleArgument(me,List([154, 156)))	Relation(look upon,List([157, 161), [162, 166)))	SimpleArgument(my Scouting achievements with great pride as a President Scout of Sri Lanka,List([167, 242)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.40861810123888254	Context(the International exposure has moulded,List([100, 138)))	SimpleArgument(me,List([139, 141)))	Relation(look upon,List([142, 146), [147, 151)))	SimpleArgument(my Scouting achievements with great pride as a President Scout of Sri Lanka,List([152, 227)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.9143456855143793		SimpleArgument(many National,List([0, 13)))	Relation(take pride in,List([18, 22), [23, 28), [29, 31)))	SimpleArgument(being involved in the scout movement even today,List([32, 79)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.40861810123888254	Context(the International exposure has moulded,List([135, 173)))	SimpleArgument(me,List([174, 176)))	Relation(look upon,List([177, 181), [182, 186)))	SimpleArgument(my Scouting achievements with great pride as a President Scout of Sri Lanka,List([187, 262)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.40861810123888254	Context(the International exposure has moulded,List([120, 158)))	SimpleArgument(me,List([159, 161)))	Relation(look upon,List([162, 166), [167, 171)))	SimpleArgument(my Scouting achievements with great pride as a President Scout of Sri Lanka,List([172, 247)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.40861810123888254	Context(the International exposure has moulded,List([111, 149)))	SimpleArgument(me,List([150, 152)))	Relation(look upon,List([153, 157), [158, 162)))	SimpleArgument(my Scouting achievements with great pride as a President Scout of Sri Lanka,List([163, 238)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.40861810123888254	Context(the International exposure has moulded,List([96, 134)))	SimpleArgument(me,List([135, 137)))	Relation(look upon,List([138, 142), [143, 147)))	SimpleArgument(my Scouting achievements with great pride as a President Scout of Sri Lanka,List([148, 223)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.9216169339561846		SimpleArgument(many International Jamborees,List([0, 28)))	Relation(take pride in,List([33, 37), [38, 43), [44, 46)))	SimpleArgument(being involved in the scout movement even today,List([47, 94)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.9216169339561846		SimpleArgument(many International Jamborees,List([0, 28)))	Relation(take,List([33, 37)))	SimpleArgument(pride,List([38, 43)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.9143456855143793		SimpleArgument(many National,List([0, 13)))	Relation(take pride in,List([18, 22), [23, 28), [29, 31)))	TemporalArgument(being involved in the scout movement even today,List([32, 79)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.9143456855143793		SimpleArgument(many National,List([0, 13)))	Relation(take,List([18, 22)))	SimpleArgument(pride,List([23, 28)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.40861810123888254	Context(the International exposure has moulded,List([122, 160)))	SimpleArgument(me,List([161, 163)))	Relation(look upon,List([164, 168), [169, 173)))	SimpleArgument(my Scouting achievements with great pride as a President Scout of Sri Lanka,List([174, 249)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.40861810123888254	Context(the International exposure has moulded,List([142, 180)))	SimpleArgument(me,List([181, 183)))	Relation(look upon,List([184, 188), [189, 193)))	SimpleArgument(my Scouting achievements with great pride as a President Scout of Sri Lanka,List([194, 269)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.40861810123888254	Context(the International exposure has moulded,List([118, 156)))	SimpleArgument(me,List([157, 159)))	Relation(look upon,List([160, 164), [165, 169)))	SimpleArgument(my Scouting achievements with great pride as a President Scout of Sri Lanka,List([170, 245)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.9210485895481192		SimpleArgument(the International exposure,List([118, 144)))	Relation(has moulded,List([145, 156)))	SimpleArgument(me look upon my Scouting achievements with great pride as a President Scout of Sri Lanka,List([157, 245)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.886695286966665		SimpleArgument(I,List({0}))	Relation(am Scout at,List([2, 13)))	SimpleArgument(heart,List([14, 19)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.883042269491254		SimpleArgument(the International exposure,List([118, 144)))	Relation(has moulded,List([145, 156)))	SimpleArgument(me,List([157, 159)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.41051436014453063		SimpleArgument(I,List({0}))	Relation(take pride in,List([40, 44), [45, 50), [51, 53)))	SimpleArgument(being involved in the scout movement even today,List([54, 101)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.41051436014453063		SimpleArgument(I,List({0}))	Relation(take,List([40, 44)))	SimpleArgument(pride,List([45, 50)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.45170382506656653		SimpleArgument(I,List({0}))	Relation(am Scout at,List([2, 4), [5, 10), [11, 13)))	SpatialArgument(heart,List([14, 19)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.5680679595514976		SimpleArgument(I,List({0}))	Relation(am,List([2, 4)))	SimpleArgument(Scout,List([5, 10)))	I am Scout at heart having attended many National and International Jamborees and take pride in being involved in the scout movement even today as an adviser, assistant district commissioner and a Sea Scout. the International exposure has moulded me in many ways and look upon my Scouting achievements with great pride as a President Scout of Sri Lanka.
0.4978219019954182		SimpleArgument(I,List({0}))	Relation(have,List([2, 6)))	SimpleArgument(an MBA from University of Wales,List([7, 38)))	I have an MBA from University of Wales, Institute of Cardiff and a Bachelors in Chemistry from I Chem, Sri Lanka.
0.2658392749347332	Context(you 'd like,List([109, 120)))	SimpleArgument(you,List([109, 112)))	Relation('d like to connect to connect,List([113, 120), [121, 123)))		I'm always interested in hearing from former colleagues, managers, or just interesting creative folk, so feel free to contact me if you'd like to connect.
0.2658392749347332	Context(you 'd like,List([87, 98)))	SimpleArgument(you,List([87, 90)))	Relation('d like to connect to connect,List([91, 98), [99, 101)))		I'm always interested in hearing from former colleagues, managers, or just interesting creative folk, so feel free to contact me if you'd like to connect.
0.4767059881480854		SimpleArgument(I,List({0}))	Relation('m,List([2, 4)))	SimpleArgument(interested in hearing from former managers,List([12, 54)))	I'm always interested in hearing from former colleagues, managers, or just interesting creative folk, so feel free to contact me if you'd like to connect.
0.22015391053105568		SimpleArgument(I,List({0}))	Relation('m interested in hearing from former managers,List([2, 4), [12, 54)))	TemporalArgument(always,List([5, 11)))	I'm always interested in hearing from former colleagues, managers, or just interesting creative folk, so feel free to contact me if you'd like to connect.
0.2658392749347332	Context(you 'd like,List([89, 100)))	SimpleArgument(you,List([89, 92)))	Relation('d like to connect to connect,List([93, 100), [101, 103)))		I'm always interested in hearing from former colleagues, managers, or just interesting creative folk, so feel free to contact me if you'd like to connect.
0.302866339980142		SimpleArgument(you,List([89, 92)))	Relation('d like to,List([93, 100), [101, 103)))	SimpleArgument(connect,List([104, 111)))	I'm always interested in hearing from former colleagues, managers, or just interesting creative folk, so feel free to contact me if you'd like to connect.
