0.8754621861077135		SimpleArgument(a Jacksonville based company,List([44, 72)))	Relation(has built,List([78, 87)))	SimpleArgument(its reputation on the commitment to quality construction,List([88, 144)))	River City Contractors, founded in 1997, is a Jacksonville based company that has built its reputation on the commitment to quality construction.
0.8029554012947062	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began building,List([29, 34), [56, 64)))	SimpleArgument(it 's customer base by establishing relationships with many national clients in various industries , including restaurants of several national retail chains,List([65, 221)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8029554012947062	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began building,List([29, 34), [56, 64)))	SimpleArgument(it 's customer base by establishing relationships with many local clients in various industries , including tenant buildouts of several national retail chains,List([65, 223)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8029554012947062	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began building,List([29, 34), [56, 64)))	SimpleArgument(it 's customer base by establishing relationships with many local clients in various industries , including auto dealerships of several national retail chains,List([65, 223)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8029554012947062	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began building,List([29, 34), [56, 64)))	SimpleArgument(it 's customer base by establishing relationships with many local clients in various industries , including historic rehabilitation of several national retail chains,List([65, 230)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8029554012947062	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began building,List([29, 34), [56, 64)))	SimpleArgument(it 's customer base by establishing relationships with many local clients in various industries , including restaurants of several national retail chains,List([65, 218)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8776011732811596	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing,List([29, 34), [35, 40)))	SimpleArgument(private work,List([41, 53)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.9132213298440429		SimpleArgument(the company,List([17, 28)))	Relation(began doing private work Over,List([0, 4), [29, 48), [49, 53)))	TemporalArgument(the years,List([5, 14)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8776011732811596		SimpleArgument(the company,List([17, 28)))	Relation(began,List([29, 34)))	SimpleArgument(doing private work,List([35, 53)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8029554012947062	Context(the company began doing,List([17, 40)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work building,List([29, 34), [35, 40), [41, 45)))	SimpleArgument(it 's customer base by establishing relationships with many national clients in various industries , including tenant buildouts of several national retail chains,List([69, 230)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8387649336534894	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work,List([29, 34), [35, 40), [41, 57)))	SimpleArgument(building it 's customer base by establishing relationships with many national clients in various industries , including tenant buildouts of several national retail chains,List([60, 230)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.9132213298440429		SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work , building it 's customer base by establishing relationships with many national clients in various industries , including tenant buildouts of several national retail chains Over,List([0, 4), [29, 223), [224, 230)))	TemporalArgument(the years,List([5, 14)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8619054578069097		SimpleArgument(the company,List([17, 28)))	Relation(began,List([29, 34)))	SimpleArgument(doing more public work , building it 's customer base by establishing relationships with many national clients in various industries , including tenant buildouts of several national retail chains,List([35, 230)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8029554012947062	Context(the company began doing,List([17, 40)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work building,List([29, 34), [35, 40), [41, 45)))	SimpleArgument(it 's customer base by establishing relationships with many national clients in various industries , including auto dealerships of several national retail chains,List([69, 230)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8387649336534894	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work,List([29, 34), [35, 40), [41, 57)))	SimpleArgument(building it 's customer base by establishing relationships with many national clients in various industries , including auto dealerships of several national retail chains,List([60, 230)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.9132213298440429		SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work , building it 's customer base by establishing relationships with many national clients in various industries , including auto dealerships of several national retail chains Over,List([0, 4), [29, 223), [224, 230)))	TemporalArgument(the years,List([5, 14)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8619054578069097		SimpleArgument(the company,List([17, 28)))	Relation(began,List([29, 34)))	SimpleArgument(doing more public work , building it 's customer base by establishing relationships with many national clients in various industries , including auto dealerships of several national retail chains,List([35, 230)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8029554012947062	Context(the company began doing,List([17, 40)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work building,List([29, 34), [35, 40), [41, 45)))	SimpleArgument(it 's customer base by establishing relationships with many national clients in various industries , including historic rehabilitation of several national retail chains,List([69, 237)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8387649336534894	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work,List([29, 34), [35, 40), [41, 57)))	SimpleArgument(building it 's customer base by establishing relationships with many national clients in various industries , including historic rehabilitation of several national retail chains,List([60, 237)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.9132213298440429		SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work , building it 's customer base by establishing relationships with many national clients in various industries , including historic rehabilitation of several national retail chains Over,List([0, 4), [29, 230), [231, 237)))	TemporalArgument(the years,List([5, 14)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8619054578069097		SimpleArgument(the company,List([17, 28)))	Relation(began,List([29, 34)))	SimpleArgument(doing more public work , building it 's customer base by establishing relationships with many national clients in various industries , including historic rehabilitation of several national retail chains,List([35, 237)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8029554012947062	Context(the company began doing,List([17, 40)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work building,List([29, 34), [35, 40), [41, 45)))	SimpleArgument(it 's customer base by establishing relationships with many national clients in various industries , including restaurants of several national retail chains,List([69, 225)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8387649336534894	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work,List([29, 34), [35, 40), [41, 57)))	SimpleArgument(building it 's customer base by establishing relationships with many national clients in various industries , including restaurants of several national retail chains,List([60, 225)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.9132213298440429		SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work , building it 's customer base by establishing relationships with many national clients in various industries , including restaurants of several national retail chains Over,List([0, 4), [29, 218), [219, 225)))	TemporalArgument(the years,List([5, 14)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8619054578069097		SimpleArgument(the company,List([17, 28)))	Relation(began,List([29, 34)))	SimpleArgument(doing more public work , building it 's customer base by establishing relationships with many national clients in various industries , including restaurants of several national retail chains,List([35, 225)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8029554012947062	Context(the company began doing,List([17, 40)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work building,List([29, 34), [35, 40), [41, 45)))	SimpleArgument(it 's customer base by establishing relationships with many local clients in various industries , including tenant buildouts of several national retail chains,List([69, 227)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8387649336534894	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work,List([29, 34), [35, 40), [41, 57)))	SimpleArgument(building it 's customer base by establishing relationships with many local clients in various industries , including tenant buildouts of several national retail chains,List([60, 227)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.9132213298440429		SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work , building it 's customer base by establishing relationships with many local clients in various industries , including tenant buildouts of several national retail chains Over,List([0, 4), [29, 220), [221, 227)))	TemporalArgument(the years,List([5, 14)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8619054578069097		SimpleArgument(the company,List([17, 28)))	Relation(began,List([29, 34)))	SimpleArgument(doing more public work , building it 's customer base by establishing relationships with many local clients in various industries , including tenant buildouts of several national retail chains,List([35, 227)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8029554012947062	Context(the company began doing,List([17, 40)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work building,List([29, 34), [35, 40), [41, 45)))	SimpleArgument(it 's customer base by establishing relationships with many local clients in various industries , including auto dealerships of several national retail chains,List([69, 227)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8387649336534894	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work,List([29, 34), [35, 40), [41, 57)))	SimpleArgument(building it 's customer base by establishing relationships with many local clients in various industries , including auto dealerships of several national retail chains,List([60, 227)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.9132213298440429		SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work , building it 's customer base by establishing relationships with many local clients in various industries , including auto dealerships of several national retail chains Over,List([0, 4), [29, 220), [221, 227)))	TemporalArgument(the years,List([5, 14)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8619054578069097		SimpleArgument(the company,List([17, 28)))	Relation(began,List([29, 34)))	SimpleArgument(doing more public work , building it 's customer base by establishing relationships with many local clients in various industries , including auto dealerships of several national retail chains,List([35, 227)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8029554012947062	Context(the company began doing,List([17, 40)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work building,List([29, 34), [35, 40), [41, 45)))	SimpleArgument(it 's customer base by establishing relationships with many local clients in various industries , including historic rehabilitation of several national retail chains,List([69, 234)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8387649336534894	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work,List([29, 34), [35, 40), [41, 57)))	SimpleArgument(building it 's customer base by establishing relationships with many local clients in various industries , including historic rehabilitation of several national retail chains,List([60, 234)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.9132213298440429		SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work , building it 's customer base by establishing relationships with many local clients in various industries , including historic rehabilitation of several national retail chains Over,List([0, 4), [29, 227), [228, 234)))	TemporalArgument(the years,List([5, 14)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8619054578069097		SimpleArgument(the company,List([17, 28)))	Relation(began,List([29, 34)))	SimpleArgument(doing more public work , building it 's customer base by establishing relationships with many local clients in various industries , including historic rehabilitation of several national retail chains,List([35, 234)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8029554012947062	Context(the company began doing,List([17, 40)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work building,List([29, 34), [35, 40), [41, 45)))	SimpleArgument(it 's customer base by establishing relationships with many local clients in various industries , including restaurants of several national retail chains,List([69, 222)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8387649336534894	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work,List([29, 34), [35, 40), [41, 57)))	SimpleArgument(building it 's customer base by establishing relationships with many local clients in various industries , including restaurants of several national retail chains,List([60, 222)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8776011732811596	Context(the company began,List([17, 34)))	SimpleArgument(the company,List([17, 28)))	Relation(began doing,List([29, 34), [35, 40)))	SimpleArgument(more public work,List([41, 57)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.9132213298440429		SimpleArgument(the company,List([17, 28)))	Relation(began doing more public work , building it 's customer base by establishing relationships with many local clients in various industries , including restaurants of several national retail chains Over,List([0, 4), [29, 215), [216, 222)))	TemporalArgument(the years,List([5, 14)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8619054578069097		SimpleArgument(the company,List([17, 28)))	Relation(began,List([29, 34)))	SimpleArgument(doing more public work , building it 's customer base by establishing relationships with many local clients in various industries , including restaurants of several national retail chains,List([35, 222)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.9318322056713951		SimpleArgument(the company,List([17, 28)))	Relation(grew Over,List([0, 4), [29, 33)))	TemporalArgument(the years,List([5, 14)))	Over the years, the company grew and began doing more public, private and commercial work, building it's customer base by establishing relationships with many local and national clients in various industries, including restaurants, historic rehabilitation, auto dealerships and tenant buildouts of several national retail chains.
0.8748644295993095	Context(River City Contractors opened,List([10, 39)))	SimpleArgument(River City Contractors,List([10, 32)))	Relation(opened Millwork Design Studio to handle,List([33, 39), [40, 55)))	SimpleArgument(renovation,List([105, 115)))	In 2008, River City Contractors opened Millwork Design Studio, an off shoot of the company, to handle kitchen and bath design and renovation.
0.8748644295993095		SimpleArgument(River City Contractors,List([10, 32)))	Relation(opened Millwork Design Studio to,List([33, 39), [40, 62), [95, 97)))	SimpleArgument(handle renovation,List([98, 115)))	In 2008, River City Contractors opened Millwork Design Studio, an off shoot of the company, to handle kitchen and bath design and renovation.
0.8748644295993095	Context(River City Contractors opened,List([10, 39)))	SimpleArgument(River City Contractors,List([10, 32)))	Relation(opened Millwork Design Studio to handle,List([33, 39), [40, 55)))	SimpleArgument(bath design,List([105, 116)))	In 2008, River City Contractors opened Millwork Design Studio, an off shoot of the company, to handle kitchen and bath design and renovation.
0.8748644295993095	Context(River City Contractors opened,List([10, 39)))	SimpleArgument(River City Contractors,List([10, 32)))	Relation(opened Millwork Design Studio to handle,List([33, 39), [40, 55)))	SimpleArgument(kitchen,List([105, 112)))	In 2008, River City Contractors opened Millwork Design Studio, an off shoot of the company, to handle kitchen and bath design and renovation.
0.8471080815322785		SimpleArgument(River City Contractors,List([10, 32)))	Relation(opened Millwork Design Studio In,List([0, 2), [33, 55), [56, 62)))	TemporalArgument(2008,List([3, 7)))	In 2008, River City Contractors opened Millwork Design Studio, an off shoot of the company, to handle kitchen and bath design and renovation.
