0.9619255660711478		SimpleArgument(a major scholarship program at the University of Michigan,List([23, 80)))	Relation(founded by,List([82, 89), [90, 92)))	SimpleArgument(Avery Hopwood,List([93, 106)))	The Hopwood Awards are a major scholarship program at the University of Michigan, founded by Avery Hopwood.
0.9329286852051247		SimpleArgument(the Hopwood Program,List([6, 25)))	Relation(offers,List([26, 32)))	SimpleArgument(approximately $ 120,000 in prizes every year,List([33, 77)))	The first awards were made in 1931, and today the Hopwood Program offers approximately $120,000 in prizes every year to aspiring writers at the University of Michigan.
0.7833813375237394		SimpleArgument(The first awards,List([0, 16)))	Relation(were made in,List([17, 26), [27, 29)))	TemporalArgument(1931,List([30, 34)))	The first awards were made in 1931, and today the Hopwood Program offers approximately $120,000 in prizes every year to aspiring writers at the University of Michigan.
0.4953178616921359		SimpleArgument(Nicholas Delbanco,List([13, 30)))	Relation([is] Director of,List([33, 44)))	SimpleArgument(the Hopwood Awards Program,List([45, 71)))	According to Nicholas Delbanco, UM English Professor and Director of the Hopwood Awards Program, "This is the oldest and best known series of writing prizes in the country and it is a very good indicator of future success."
0.5668014134554162		SimpleArgument(This,List([58, 62)))	Relation(is,List([63, 65)))	SimpleArgument(the best known series of writing prizes in the country,List([66, 120)))	According to Nicholas Delbanco, UM English Professor and Director of the Hopwood Awards Program, "This is the oldest and best known series of writing prizes in the country and it is a very good indicator of future success."
0.449300176227255		SimpleArgument(This,List([58, 62)))	Relation(is,List([63, 65)))	SimpleArgument(the oldest series of writing prizes in the country,List([66, 116)))	According to Nicholas Delbanco, UM English Professor and Director of the Hopwood Awards Program, "This is the oldest and best known series of writing prizes in the country and it is a very good indicator of future success."
0.5222094630377523		SimpleArgument(it,List([0, 2)))	Relation(is,List([3, 5)))	SimpleArgument(a very good indicator of future success,List([6, 45)))	According to Nicholas Delbanco, UM English Professor and Director of the Hopwood Awards Program, "This is the oldest and best known series of writing prizes in the country and it is a very good indicator of future success."
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Maritta Wolff,List([33, 46)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Beth Tanenhaus Winsten,List([33, 55)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Nancy Willard,List([33, 46)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Edmund White,List([33, 45)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Rosmarie Waldrop,List([33, 49)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Keith Waldrop,List([33, 46)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Cynthia Haven,List([33, 46)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Ron Sproat,List([33, 43)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Betty Smith,List([33, 44)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Davy Rothbart,List([33, 46)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Ari Roth,List([33, 41)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(William Craig Rice,List([33, 51)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Marge Piercy,List([33, 45)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Frank O'Hara,List([33, 45)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Davi Napoleon,List([33, 46)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Howard Moss,List([33, 44)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Arthur Miller,List([33, 46)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Gregory Loselle,List([33, 48)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Rita Lakin,List([33, 43)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Elizabeth Kostova,List([33, 50)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Laura Kasischke,List([33, 48)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Joe Salerno,List([33, 44)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Jane Kenyon,List([33, 44)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Lawrence Joseph,List([33, 48)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
0.9436221120476838		SimpleArgument(Previous Hopwood winners,List([0, 24)))	Relation(include,List([25, 32)))	SimpleArgument(Garrett Hongo,List([33, 46)))	Previous Hopwood winners include Howard Belkin, M.D., Joe Dassin, Brett Ellen Block, Max Apple, Lorna Beers, Sven Birkerts, Anne Stevenson, John Malcolm Brinnin, John Ciardi, Tom Clark, Lyn Coffin, Cid Corman, Christopher Paul Curtis, Mary Gaitskill, Robert Hayden, Garrett Hongo, Lawrence Joseph, Jane Kenyon, Joe Salerno, Laura Kasischke, Elizabeth Kostova, Rita Lakin, Gregory Loselle, Arthur Miller, Howard Moss, Davi Napoleon, Frank O'Hara, Marge Piercy, William Craig Rice, Ari Roth, Davy Rothbart, Betty Smith, Ron Sproat, Cynthia Haven, Keith Waldrop, Rosmarie Waldrop, Edmund White, Nancy Willard, Beth Tanenhaus Winsten, and Maritta Wolff.
