0.38089450366724514		SimpleArgument(Brunner,List([50, 57)))	Relation([is] Master [from],List([43, 49)))	SimpleArgument(Germany,List([35, 42)))	After establishing nine schools in Germany Master Brunner opened the first Traditional Tae-Kwon-Do Center in Tampa, Florida in 1997.
0.4978219019954182		SimpleArgument(He,List([0, 2)))	Relation(has trained for,List([3, 14), [15, 18)))	SimpleArgument(over 25 years few Fighting Sports,List([19, 52)))	He has trained for over 25 years few Martial Arts and Fighting Sports; including boxing, judo, karate-do and taekwon-do among others, which made him a well rounded and skilled martial artist and instructor.
0.7950722565701456		SimpleArgument(others,List([73, 79)))	Relation(made,List([88, 92)))	SimpleArgument(him a skilled instructor,List([93, 117)))	He has trained for over 25 years few Martial Arts and Fighting Sports; including boxing, judo, karate-do and taekwon-do among others, which made him a well rounded and skilled martial artist and instructor.
0.7950722565701456		SimpleArgument(others,List([73, 79)))	Relation(made,List([88, 92)))	SimpleArgument(him a well rounded instructor,List([93, 122)))	He has trained for over 25 years few Martial Arts and Fighting Sports; including boxing, judo, karate-do and taekwon-do among others, which made him a well rounded and skilled martial artist and instructor.
0.7950722565701456		SimpleArgument(others,List([73, 79)))	Relation(made,List([88, 92)))	SimpleArgument(him a skilled martial artist,List([93, 121)))	He has trained for over 25 years few Martial Arts and Fighting Sports; including boxing, judo, karate-do and taekwon-do among others, which made him a well rounded and skilled martial artist and instructor.
0.7950722565701456		SimpleArgument(others,List([73, 79)))	Relation(made,List([88, 92)))	SimpleArgument(him a well rounded martial artist,List([93, 126)))	He has trained for over 25 years few Martial Arts and Fighting Sports; including boxing, judo, karate-do and taekwon-do among others, which made him a well rounded and skilled martial artist and instructor.
0.45170382506656653		SimpleArgument(He,List([0, 2)))	Relation(has trained for,List([3, 14), [15, 18)))	TemporalArgument(over 25 years few,List([19, 36)))	He has trained for over 25 years few Martial Arts and Fighting Sports; including boxing, judo, karate-do and taekwon-do among others, which made him a well rounded and skilled martial artist and instructor.
0.890772039609223		SimpleArgument(the Grandmaster Gerhard Bruner,List([82, 112)))	Relation(leading him,List([125, 132), [133, 136)))	TemporalArgument(still,List([119, 124)))	For the last recent years, Master Coutin has trained Traditional Taekwondo under the Grandmaster Gerhard Bruner, who still leading him in the Martial Arts and as instructor.
0.9397001286877047		SimpleArgument(the Grandmaster Gerhard Bruner,List([82, 112)))	Relation(leading him in,List([125, 132), [133, 136), [137, 139)))	SpatialArgument(the Martial Arts,List([140, 156)))	For the last recent years, Master Coutin has trained Traditional Taekwondo under the Grandmaster Gerhard Bruner, who still leading him in the Martial Arts and as instructor.
0.8754621861077135		SimpleArgument(the Grandmaster Gerhard Bruner,List([82, 112)))	Relation(leading,List([125, 132)))	SimpleArgument(him,List([133, 136)))	For the last recent years, Master Coutin has trained Traditional Taekwondo under the Grandmaster Gerhard Bruner, who still leading him in the Martial Arts and as instructor.
0.9488092838692999		SimpleArgument(Master Coutin,List([28, 41)))	Relation(has trained Traditional Taekwondo For,List([0, 45), [46, 65), [66, 75)))	TemporalArgument(the last recent years,List([4, 25)))	For the last recent years, Master Coutin has trained Traditional Taekwondo under the Grandmaster Gerhard Bruner, who still leading him in the Martial Arts and as instructor.
0.9382554258342916		SimpleArgument(Master Coutin,List([28, 41)))	Relation(has trained Traditional Taekwondo under,List([42, 53), [54, 75), [76, 81)))	SpatialArgument(the Grandmaster Gerhard Bruner,List([82, 112)))	For the last recent years, Master Coutin has trained Traditional Taekwondo under the Grandmaster Gerhard Bruner, who still leading him in the Martial Arts and as instructor.
0.9382554258342916		SimpleArgument(Master Coutin,List([28, 41)))	Relation(has trained,List([42, 53)))	SimpleArgument(Traditional Taekwondo,List([54, 75)))	For the last recent years, Master Coutin has trained Traditional Taekwondo under the Grandmaster Gerhard Bruner, who still leading him in the Martial Arts and as instructor.
0.9477002800201834		SimpleArgument(an extensive teaching experience,List([18, 50)))	Relation(working as,List([51, 58), [59, 61)))	SimpleArgument(assistant instructor in few martial arts schools and as independent trainer,List([62, 137)))	Master Coutin has an extensive teaching experience working as assistant instructor in few martial arts schools and as independent trainer.
0.9641165612900223		SimpleArgument(Master Coutin,List([0, 13)))	Relation(has,List([14, 17)))	SimpleArgument(an extensive teaching experience working as assistant instructor in few martial arts schools and as independent trainer,List([18, 137)))	Master Coutin has an extensive teaching experience working as assistant instructor in few martial arts schools and as independent trainer.
0.9372494423173455		SimpleArgument(many courses,List([31, 43)))	Relation(having,List([44, 50)))	SimpleArgument(the necessary practical experience to be a good choice as a martial art instructor,List([51, 133)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9372494423173455		SimpleArgument(many courses,List([31, 43)))	Relation(having,List([44, 50)))	SimpleArgument(the necessary theoretical experience to be a good choice as a martial art instructor,List([51, 135)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9372494423173455		SimpleArgument(many courses,List([31, 43)))	Relation(having,List([44, 50)))	SimpleArgument(the necessary practical knowledge to be a good choice as a martial art instructor,List([51, 132)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9372494423173455		SimpleArgument(many courses,List([31, 43)))	Relation(having,List([44, 50)))	SimpleArgument(the necessary theoretical knowledge to be a good choice as a martial art instructor,List([51, 134)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9266232318014763		SimpleArgument(Mr. Coutin,List([0, 10)))	Relation(has participated in,List([11, 27), [28, 30)))	SimpleArgument(many courses,List([31, 43)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9372494423173455		SimpleArgument(many seminars,List([31, 44)))	Relation(having,List([45, 51)))	SimpleArgument(the necessary practical experience to be a good choice as a martial art instructor,List([52, 134)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9372494423173455		SimpleArgument(many seminars,List([31, 44)))	Relation(having,List([45, 51)))	SimpleArgument(the necessary theoretical experience to be a good choice as a martial art instructor,List([52, 136)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9372494423173455		SimpleArgument(many seminars,List([31, 44)))	Relation(having,List([45, 51)))	SimpleArgument(the necessary practical knowledge to be a good choice as a martial art instructor,List([52, 133)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9372494423173455		SimpleArgument(many seminars,List([31, 44)))	Relation(having,List([45, 51)))	SimpleArgument(the necessary theoretical knowledge to be a good choice as a martial art instructor,List([52, 135)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9266232318014763		SimpleArgument(Mr. Coutin,List([0, 10)))	Relation(has participated in,List([11, 27), [28, 30)))	SimpleArgument(many seminars,List([31, 44)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9186941924198344		SimpleArgument(the necessary practical experience,List([55, 89)))	Relation(to be,List([90, 95)))	SimpleArgument(a good choice as a martial art instructor,List([96, 137)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9372494423173455		SimpleArgument(many tournaments,List([31, 47)))	Relation(having,List([48, 54)))	SimpleArgument(the necessary practical experience to be a good choice as a martial art instructor,List([55, 137)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9186941924198344		SimpleArgument(the necessary theoretical experience,List([55, 91)))	Relation(to be,List([92, 97)))	SimpleArgument(a good choice as a martial art instructor,List([98, 139)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9372494423173455		SimpleArgument(many tournaments,List([31, 47)))	Relation(having,List([48, 54)))	SimpleArgument(the necessary theoretical experience to be a good choice as a martial art instructor,List([55, 139)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9186941924198344		SimpleArgument(the necessary practical knowledge,List([55, 88)))	Relation(to be,List([89, 94)))	SimpleArgument(a good choice as a martial art instructor,List([95, 136)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9372494423173455		SimpleArgument(many tournaments,List([31, 47)))	Relation(having,List([48, 54)))	SimpleArgument(the necessary practical knowledge to be a good choice as a martial art instructor,List([55, 136)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9186941924198344		SimpleArgument(the necessary theoretical knowledge,List([55, 90)))	Relation(to be,List([91, 96)))	SimpleArgument(a good choice as a martial art instructor,List([97, 138)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9372494423173455		SimpleArgument(many tournaments,List([31, 47)))	Relation(having,List([48, 54)))	SimpleArgument(the necessary theoretical knowledge to be a good choice as a martial art instructor,List([55, 138)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.9266232318014763		SimpleArgument(Mr. Coutin,List([0, 10)))	Relation(has participated in,List([11, 27), [28, 30)))	SimpleArgument(many tournaments,List([31, 47)))	Mr. Coutin has participated in many tournaments, seminars and courses having the necessary theoretical and practical knowledge and experience to be a good choice as a martial art instructor.
0.5926659981335703		SimpleArgument(he,List([12, 14)))	Relation(was offered In,List([0, 18), [19, 26)))	TemporalArgument(May 2011,List([3, 11)))	In May 2011 he was offered the position of head instructor in the Traditional Taekwondo Center of Brandon.
0.6138676038426771		SimpleArgument(he,List([12, 14)))	Relation(was offered,List([15, 26)))	SimpleArgument(the position of head instructor in the Traditional Taekwondo Center of Brandon,List([27, 105)))	In May 2011 he was offered the position of head instructor in the Traditional Taekwondo Center of Brandon.
