0.9374058759955192		SimpleArgument(an independent professional wrestling promotion,List([18, 65)))	Relation(based out,List([66, 71), [72, 75)))	SimpleArgument(of Charleston,List([76, 89)))	IWA East Coast is an independent professional wrestling promotion based out of Charleston, West Virginia.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin,List([62, 67)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Jamie Dundee,List([62, 80)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Joey Mercury,List([62, 80)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Al Snow,List([62, 75)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Ian Rotten,List([62, 78)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Ricky Morton,List([62, 80)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Sabu,List([62, 72)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Balls Mahoney,List([62, 81)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Dan Severn,List([62, 78)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Shane Douglas,List([62, 81)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Rhino,List([62, 73)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Goldust,List([62, 75)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Reby Sky,List([62, 76)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9178436615778951		SimpleArgument(Some of the names,List([0, 17)))	Relation(are Hardy,List([58, 61), [73, 78)))	SimpleArgument(Kevin Matt,List([62, 72)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9199569125504766		SimpleArgument(Some of the names,List([0, 17)))	Relation(are,List([58, 61)))	SimpleArgument(Kevin Sullivan,List([62, 76)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.8371375011096484		SimpleArgument(the names,List([8, 17)))	Relation(have brought for,List([23, 35), [39, 42)))	SimpleArgument(one show deals,List([43, 57)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.7351279940478935		SimpleArgument(the names,List([8, 17)))	Relation(have brought,List([23, 35)))	SimpleArgument(in,List([36, 38)))	Some of the names that have brought in for one show deals are Kevin Sullivan, Matt Hardy, Reby Sky, Goldust, Rhino, Shane Douglas, Dan Severn, Balls Mahoney, Sabu, Ricky Morton, Ian Rotten, Al Snow, Joey Mercury, Jamie Dundee, The Barbarian, Dick Togo, Sonjay Dutt, Sandman, Raven, Abdullah the Butcher and Tommy Dreamer.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man FACADE,List([33, 47)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Tracy Smothers,List([33, 55)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Jerry Lynn,List([33, 51)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Juggulator,List([33, 51)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man El Drunko,List([33, 50)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Trik Nasty,List([33, 51)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Zema Ion,List([33, 49)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Sami Callihan,List([33, 54)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Elkview Adam,List([33, 53)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Eric Darkstorm,List([33, 55)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Roderick Strong,List([33, 56)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Mickie Knuckles,List([33, 56)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Necro Butcher,List([33, 54)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Viper,List([33, 46)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Zac Vincent,List([33, 52)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Jason Kincaid,List([33, 54)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Smokey C,List([33, 49)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man,List([33, 40)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Matt Conard,List([33, 52)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man B.J. Whitmer,List([33, 53)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Gory,List([33, 45)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Chance Prophet,List([33, 55)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.38089450366724514		SimpleArgument(Mary Dobson,List([47, 58)))	Relation([is] included Crazy [of],List([41, 46)))	SimpleArgument(Mad Man,List([33, 40)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Crazy Mary Dobson,List([33, 58)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.9180804252893389		SimpleArgument(Regular performers,List([0, 18)))	Relation(have included,List([19, 32)))	SimpleArgument(Mad Man Pondo,List([33, 46)))	Regular performers have included Mad Man Pondo, Crazy Mary Dobson, Chance Prophet, Gory, B.J. Whitmer, Matt Conard, "Relentless" Ron Mathis, Smokey C, Jason Kincaid, Zac Vincent, Viper, Necro Butcher, Mickie Knuckles, Roderick Strong, Eric Darkstorm, Elkview Adam, Sami Callihan, Zema Ion, Trik Nasty, El Drunko, Juggulator, Jerry Lynn, Tracy Smothers and FACADE.
0.4978219019954182		SimpleArgument(it,List([144, 146)))	Relation(was relocated to,List([147, 160), [161, 163)))	SimpleArgument(the Middle School,List([164, 181)))	IWA East Coast usually runs their shows out of the King's Outreach Center in Nitro, West Virginia which was the former Nitro High School before it was relocated to the Middle School.
