0.8675936798977921		SimpleArgument(Kindergarten - Schools - Nursery Schools,List([32, 72)))	Relation(Established in,List([73, 84), [85, 87)))	TemporalArgument(2014,List([88, 92)))	Specializing in: - Preschools & Kindergarten - Schools - Nursery Schools Established in 2014.
0.8638966457783381	Context(Myani Lawson decided,List([161, 181)))	SimpleArgument(Myani Lawson,List([161, 173)))	Relation(decided setting,List([174, 181), [362, 369)))	SimpleArgument(the structure imperative,List([370, 394)))	After spending the better part of one year visiting almost thirty schools in search of a progressive preschool experience for her then 2-year-old daughter, Myani Lawson decided to open Bergen-Lafayette Montessori School to create a diverse, bilingual, Montessori educational environment that provided children the independence and freedom they need to grow and thrive, while setting the structure imperative to be able to develop into responsible and civic-minded adults, ready to positively contribute to life in the 21st century.
0.9212499880074402	Context(Myani Lawson decided to open,List([161, 189)))	SimpleArgument(Myani Lawson,List([161, 173)))	Relation(decided to open Bergen - Lafayette Montessori School to create,List([174, 181), [182, 189), [190, 198)))	SimpleArgument(a diverse , bilingual , Montessori educational environment,List([237, 295)))	After spending the better part of one year visiting almost thirty schools in search of a progressive preschool experience for her then 2-year-old daughter, Myani Lawson decided to open Bergen-Lafayette Montessori School to create a diverse, bilingual, Montessori educational environment that provided children the independence and freedom they need to grow and thrive, while setting the structure imperative to be able to develop into responsible and civic-minded adults, ready to positively contribute to life in the 21st century.
0.9212499880074402	Context(Myani Lawson decided,List([161, 181)))	SimpleArgument(Myani Lawson,List([161, 173)))	Relation(decided to open,List([174, 181), [182, 189)))	SimpleArgument(Bergen - Lafayette Montessori School,List([190, 226)))	After spending the better part of one year visiting almost thirty schools in search of a progressive preschool experience for her then 2-year-old daughter, Myani Lawson decided to open Bergen-Lafayette Montessori School to create a diverse, bilingual, Montessori educational environment that provided children the independence and freedom they need to grow and thrive, while setting the structure imperative to be able to develop into responsible and civic-minded adults, ready to positively contribute to life in the 21st century.
0.9254897317901346		SimpleArgument(Myani Lawson,List([161, 173)))	Relation(decided to open Bergen - Lafayette Montessori School After,List([0, 5), [174, 219), [220, 226)))	TemporalArgument(spending the better part of one year visiting almost thirty schools in search of a progressive preschool experience for her,List([6, 129)))	After spending the better part of one year visiting almost thirty schools in search of a progressive preschool experience for her then 2-year-old daughter, Myani Lawson decided to open Bergen-Lafayette Montessori School to create a diverse, bilingual, Montessori educational environment that provided children the independence and freedom they need to grow and thrive, while setting the structure imperative to be able to develop into responsible and civic-minded adults, ready to positively contribute to life in the 21st century.
0.9212499880074402		SimpleArgument(Myani Lawson,List([161, 173)))	Relation(decided to,List([174, 181), [182, 184)))	SimpleArgument(open Bergen - Lafayette Montessori School,List([185, 226)))	After spending the better part of one year visiting almost thirty schools in search of a progressive preschool experience for her then 2-year-old daughter, Myani Lawson decided to open Bergen-Lafayette Montessori School to create a diverse, bilingual, Montessori educational environment that provided children the independence and freedom they need to grow and thrive, while setting the structure imperative to be able to develop into responsible and civic-minded adults, ready to positively contribute to life in the 21st century.
0.9111779447320654		SimpleArgument(the structure imperative,List([370, 394)))	Relation(to be,List([395, 400)))	SimpleArgument(able to develop into responsible adults,List([401, 440)))	After spending the better part of one year visiting almost thirty schools in search of a progressive preschool experience for her then 2-year-old daughter, Myani Lawson decided to open Bergen-Lafayette Montessori School to create a diverse, bilingual, Montessori educational environment that provided children the independence and freedom they need to grow and thrive, while setting the structure imperative to be able to develop into responsible and civic-minded adults, ready to positively contribute to life in the 21st century.
0.3607472239201407		SimpleArgument(they,List([336, 340)))	Relation(need to,List([341, 345), [346, 348)))	SimpleArgument(grow,List([349, 353)))	After spending the better part of one year visiting almost thirty schools in search of a progressive preschool experience for her then 2-year-old daughter, Myani Lawson decided to open Bergen-Lafayette Montessori School to create a diverse, bilingual, Montessori educational environment that provided children the independence and freedom they need to grow and thrive, while setting the structure imperative to be able to develop into responsible and civic-minded adults, ready to positively contribute to life in the 21st century.
0.9118690906339357		SimpleArgument(a diverse , bilingual , Montessori educational environment,List([237, 295)))	Relation(provided children,List([301, 309), [310, 318)))	SimpleArgument(the independence they need to grow,List([319, 353)))	After spending the better part of one year visiting almost thirty schools in search of a progressive preschool experience for her then 2-year-old daughter, Myani Lawson decided to open Bergen-Lafayette Montessori School to create a diverse, bilingual, Montessori educational environment that provided children the independence and freedom they need to grow and thrive, while setting the structure imperative to be able to develop into responsible and civic-minded adults, ready to positively contribute to life in the 21st century.
0.9501539587834155		SimpleArgument(a diverse , bilingual , Montessori educational environment,List([237, 295)))	Relation(provided,List([301, 309)))	SimpleArgument(children,List([310, 318)))	After spending the better part of one year visiting almost thirty schools in search of a progressive preschool experience for her then 2-year-old daughter, Myani Lawson decided to open Bergen-Lafayette Montessori School to create a diverse, bilingual, Montessori educational environment that provided children the independence and freedom they need to grow and thrive, while setting the structure imperative to be able to develop into responsible and civic-minded adults, ready to positively contribute to life in the 21st century.
0.9382554258342916		SimpleArgument(Myani L.,List([0, 8)))	Relation(graduated from,List([9, 18), [19, 23)))	SimpleArgument(Lincoln University,List([24, 42)))	Myani L. graduated from Lincoln University, cum laude, with a B.A. in Elementary and Early Childhood Education.
0.7521714967532587		SimpleArgument(She in Reading Education from Howard University,List([0, 47)))	Relation(of obtaining her Montessori certification from,List([70, 82), [83, 111), [112, 116)))	SimpleArgument(Princeton Center for Teacher Education,List([117, 155)))	She also holds an M.Ed. in Reading Education from Howard University and is in the process of obtaining her Montessori certification from Princeton Center for Teacher Education.
0.6222749609921284		SimpleArgument(She in Reading Education from Howard University,List([0, 47)))	Relation(of obtaining,List([70, 82)))	SimpleArgument(her Montessori certification,List([83, 111)))	She also holds an M.Ed. in Reading Education from Howard University and is in the process of obtaining her Montessori certification from Princeton Center for Teacher Education.
0.4217817445622922		SimpleArgument(She,List([0, 3)))	Relation(is in,List([27, 29), [30, 32)))	SimpleArgument(the process of obtaining her Montessori certification from Princeton Center for Teacher Education,List([33, 130)))	She also holds an M.Ed. in Reading Education from Howard University and is in the process of obtaining her Montessori certification from Princeton Center for Teacher Education.
0.5264558301022617		SimpleArgument(She,List([0, 3)))	Relation(holds,List([9, 14)))	SimpleArgument(an M.Ed,List([15, 22)))	She also holds an M.Ed. in Reading Education from Howard University and is in the process of obtaining her Montessori certification from Princeton Center for Teacher Education.
0.515999972820282		SimpleArgument(Ms. Lawson,List([0, 0)))	Relation(has time of experience in the field of education of,List([0, 0)))	SimpleArgument(over 17 years,List(null))	Ms. Lawson has over 17 years of experience in the field of education.
0.9950000047683716		SimpleArgument(Ms. Lawson,List([0, 0)))	Relation(has experience of,List([0, 0)))	SimpleArgument(over 17 years,List(null))	Ms. Lawson has over 17 years of experience in the field of education.
0.9990000128746033		SimpleArgument(Ms. Lawson,List([0, 0)))	Relation(has,List([0, 0)))	SimpleArgument(over 17 years,List(null))	Ms. Lawson has over 17 years of experience in the field of education.
0.9266232318014763		SimpleArgument(Ms. Lawson,List([0, 10)))	Relation(has over,List([11, 14), [15, 19)))	SimpleArgument(17 years of experience in the field of education,List([20, 68)))	Ms. Lawson has over 17 years of experience in the field of education.
0.45170382506656653		SimpleArgument(She,List([0, 3)))	Relation(has held,List([4, 12)))	SimpleArgument(the positions of classroom teacher , elementary instructional coach,List([13, 80)))	She has held the positions of classroom teacher, academic enrichment program director, elementary instructional coach, adult education instructor, university adjunct instructor, educational consultant, and curriculum coordinator.
0.45170382506656653		SimpleArgument(She,List([0, 3)))	Relation(has held,List([4, 12)))	SimpleArgument(the positions of classroom teacher,List([13, 47)))	She has held the positions of classroom teacher, academic enrichment program director, elementary instructional coach, adult education instructor, university adjunct instructor, educational consultant, and curriculum coordinator.
0.9699974998635915		SimpleArgument(Ms. Lawson,List([0, 10)))	Relation(is,List([11, 13)))	SimpleArgument(a dedicated educator whose hands - on approach ensure Bergen - Lafayette Montessori School 's curriculum exceeds the standards,List([14, 140)))	Ms. Lawson is a passionate and dedicated educator whose varied background and hands-on approach ensure Bergen-Lafayette Montessori School's curriculum exceeds the standards.
0.9425045380066825	Context(a dedicated educator ensure,List([14, 74)))	SimpleArgument(Bergen - Lafayette Montessori School 's curriculum,List([75, 125)))	Relation(exceeds,List([126, 133)))	SimpleArgument(the standards,List([134, 147)))	Ms. Lawson is a passionate and dedicated educator whose varied background and hands-on approach ensure Bergen-Lafayette Montessori School's curriculum exceeds the standards.
0.9305502347535746		SimpleArgument(a dedicated educator,List([14, 34)))	Relation(ensure,List([68, 74)))	SimpleArgument(Bergen - Lafayette Montessori School 's curriculum exceeds the standards,List([75, 147)))	Ms. Lawson is a passionate and dedicated educator whose varied background and hands-on approach ensure Bergen-Lafayette Montessori School's curriculum exceeds the standards.
0.9699974998635915		SimpleArgument(Ms. Lawson,List([0, 10)))	Relation(is,List([11, 13)))	SimpleArgument(a dedicated educator whose varied background approach ensure Bergen - Lafayette Montessori School 's curriculum exceeds the standards,List([14, 147)))	Ms. Lawson is a passionate and dedicated educator whose varied background and hands-on approach ensure Bergen-Lafayette Montessori School's curriculum exceeds the standards.
0.913197594301744		SimpleArgument(whose hands - on approach,List([36, 61)))	Relation(exceeds,List([120, 127)))	SimpleArgument(the standards,List([128, 141)))	Ms. Lawson is a passionate and dedicated educator whose varied background and hands-on approach ensure Bergen-Lafayette Montessori School's curriculum exceeds the standards.
0.9699974998635915		SimpleArgument(Ms. Lawson,List([0, 10)))	Relation(is,List([11, 13)))	SimpleArgument(a passionate educator whose hands - on approach ensure Bergen - Lafayette Montessori School 's curriculum exceeds the standards,List([14, 141)))	Ms. Lawson is a passionate and dedicated educator whose varied background and hands-on approach ensure Bergen-Lafayette Montessori School's curriculum exceeds the standards.
0.9425045380066825	Context(a passionate educator ensure,List([14, 75)))	SimpleArgument(Bergen - Lafayette Montessori School 's curriculum,List([76, 126)))	Relation(exceeds,List([127, 134)))	SimpleArgument(the standards,List([135, 148)))	Ms. Lawson is a passionate and dedicated educator whose varied background and hands-on approach ensure Bergen-Lafayette Montessori School's curriculum exceeds the standards.
0.9305502347535746		SimpleArgument(a passionate educator,List([14, 35)))	Relation(ensure,List([69, 75)))	SimpleArgument(Bergen - Lafayette Montessori School 's curriculum exceeds the standards,List([76, 148)))	Ms. Lawson is a passionate and dedicated educator whose varied background and hands-on approach ensure Bergen-Lafayette Montessori School's curriculum exceeds the standards.
0.9699974998635915		SimpleArgument(Ms. Lawson,List([0, 10)))	Relation(is,List([11, 13)))	SimpleArgument(a passionate educator whose varied background approach ensure Bergen - Lafayette Montessori School 's curriculum exceeds the standards,List([14, 148)))	Ms. Lawson is a passionate and dedicated educator whose varied background and hands-on approach ensure Bergen-Lafayette Montessori School's curriculum exceeds the standards.
