0.8509797478276465		SimpleArgument(a nationwide field services company,List([112, 147)))	Relation(owned by,List([149, 154), [155, 157)))	SimpleArgument(its parent company,List([158, 176)))	AIM Your Way, LLC-Providing Superior Property Maintenance Services  Founded in 1986, AIM Your Way, LLC (AIM) is a nationwide field services company, owned by its parent company, America's InfoMart, Inc.
0.3204344439432203	Context(you can focus,List([137, 150)))	SimpleArgument(you,List([33, 36)))	Relation(need,List([37, 41)))	SimpleArgument(a national field service provider that takes care of your properties anywhere in the U.S.,List([42, 131)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.6155020116081594		SimpleArgument(you,List([8, 11)))	Relation(are,List([12, 15)))	SimpleArgument(large servicer,List([16, 30)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.3204344439432203	Context(you can focus,List([127, 140)))	SimpleArgument(you,List([27, 30)))	Relation(need,List([31, 35)))	SimpleArgument(a national field service provider that takes care of your properties anywhere in Guam,List([36, 121)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.3204344439432203	Context(you can focus,List([137, 150)))	SimpleArgument(you,List([27, 30)))	Relation(need,List([31, 35)))	SimpleArgument(a national field service provider that takes care of your properties anywhere in Virgin Islands,List([36, 131)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.3204344439432203	Context(you can focus,List([134, 147)))	SimpleArgument(you,List([27, 30)))	Relation(need,List([31, 35)))	SimpleArgument(a national field service provider that takes care of your properties anywhere in Puerto Rico,List([36, 128)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.3204344439432203	Context(you can focus,List([131, 144)))	SimpleArgument(you,List([27, 30)))	Relation(need,List([31, 35)))	SimpleArgument(a national field service provider that takes care of your properties anywhere in the U.S.,List([36, 125)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.6155020116081594		SimpleArgument(you,List([8, 11)))	Relation(are,List([12, 15)))	SimpleArgument(investor,List([16, 24)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.3204344439432203	Context(you can focus,List([132, 145)))	SimpleArgument(you,List([32, 35)))	Relation(need,List([36, 40)))	SimpleArgument(a national field service provider that takes care of your properties anywhere in Guam,List([41, 126)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.3204344439432203	Context(you can focus,List([142, 155)))	SimpleArgument(you,List([32, 35)))	Relation(need,List([36, 40)))	SimpleArgument(a national field service provider that takes care of your properties anywhere in Virgin Islands,List([41, 136)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.3204344439432203	Context(you can focus,List([139, 152)))	SimpleArgument(you,List([32, 35)))	Relation(need,List([36, 40)))	SimpleArgument(a national field service provider that takes care of your properties anywhere in Puerto Rico,List([41, 133)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.337313486032564		SimpleArgument(you,List([32, 35)))	Relation(need,List([36, 40)))	SimpleArgument(a national field service provider that takes care of your properties,List([41, 109)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.6155020116081594		SimpleArgument(you,List([8, 11)))	Relation(are,List([12, 15)))	SimpleArgument(asset manager,List([16, 29)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.788510128760177		SimpleArgument(a national field service provider,List([65, 98)))	Relation(takes of,List([104, 109), [115, 117)))	SimpleArgument(your properties,List([118, 133)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.9109231670965847		SimpleArgument(a national field service provider,List([65, 98)))	Relation(takes of your properties,List([104, 109), [115, 133)))	SimpleArgument(care,List([110, 114)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.3204344439432203	Context(you can focus,List([156, 169)))	SimpleArgument(you,List([56, 59)))	Relation(need,List([60, 64)))	SimpleArgument(a national field service provider that takes care of your properties anywhere in Guam,List([65, 150)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.8177302218455802		SimpleArgument(a national field service provider,List([65, 98)))	Relation(takes of,List([104, 109), [115, 117)))	SimpleArgument(your properties anywhere in Guam,List([118, 150)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.9109231670965847		SimpleArgument(a national field service provider,List([65, 98)))	Relation(takes of your properties anywhere in Guam,List([104, 109), [115, 150)))	SimpleArgument(care,List([110, 114)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.3204344439432203	Context(you can focus,List([166, 179)))	SimpleArgument(you,List([56, 59)))	Relation(need,List([60, 64)))	SimpleArgument(a national field service provider that takes care of your properties anywhere in Virgin Islands,List([65, 160)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.8177302218455802		SimpleArgument(a national field service provider,List([65, 98)))	Relation(takes of,List([104, 109), [115, 117)))	SimpleArgument(your properties anywhere in Virgin Islands,List([118, 160)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.9109231670965847		SimpleArgument(a national field service provider,List([65, 98)))	Relation(takes of your properties anywhere in Virgin Islands,List([104, 109), [115, 160)))	SimpleArgument(care,List([110, 114)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.3204344439432203	Context(you can focus,List([163, 176)))	SimpleArgument(you,List([56, 59)))	Relation(need,List([60, 64)))	SimpleArgument(a national field service provider that takes care of your properties anywhere in Puerto Rico,List([65, 157)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.8177302218455802		SimpleArgument(a national field service provider,List([65, 98)))	Relation(takes of,List([104, 109), [115, 117)))	SimpleArgument(your properties anywhere in Puerto Rico,List([118, 157)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.9109231670965847		SimpleArgument(a national field service provider,List([65, 98)))	Relation(takes of your properties anywhere in Puerto Rico,List([104, 109), [115, 157)))	SimpleArgument(care,List([110, 114)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.3204344439432203	Context(you can focus,List([160, 173)))	SimpleArgument(you,List([56, 59)))	Relation(need,List([60, 64)))	SimpleArgument(a national field service provider that takes care of your properties anywhere in the U.S.,List([65, 154)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.40081383130177484		SimpleArgument(you,List([160, 163)))	Relation(can focus on,List([164, 173), [174, 176)))	SimpleArgument(your job,List([177, 185)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.8473475840596837		SimpleArgument(a national field service provider,List([65, 98)))	Relation(takes anywhere of,List([104, 109), [115, 117), [134, 142)))	SimpleArgument(your properties,List([118, 133)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.6155020116081594		SimpleArgument(you,List([8, 11)))	Relation(are,List([12, 15)))	SimpleArgument(a small high - touch special servicer,List([16, 53)))	Whether you are a small high-touch special servicer, asset manager, investor, or large servicer, you need a national field service provider that takes care of your properties anywhere in the U.S., Puerto Rico, Virgin Islands and Guam, so you can focus on your job-and let you do what you do best.
0.5659282336992965	Context(AIM believes,List([0, 12)))	SimpleArgument(you,List([18, 21)))	Relation(should Expect,List([37, 50)))	SimpleArgument(Excellence,List([51, 61)))	AIM is committed to the highest standards of performance and believes that you, our client, should Expect Excellence, Your Way.
0.8570625142864221		SimpleArgument(AIM,List([0, 3)))	Relation(believes that,List([4, 12), [13, 17)))	SimpleArgument(you , our client , should Expect Excellence,List([18, 61)))	AIM is committed to the highest standards of performance and believes that you, our client, should Expect Excellence, Your Way.
0.9197759696552441		SimpleArgument(AIM,List([0, 3)))	Relation(is committed to,List([4, 16), [17, 19)))	SimpleArgument(the highest standards of performance,List([20, 56)))	AIM is committed to the highest standards of performance and believes that you, our client, should Expect Excellence, Your Way.
