0.8182126187168148		SimpleArgument(Contractors,List([50, 61)))	Relation(centrally located,List([66, 83)))	TemporalArgument(now,List([62, 65)))	Owner/Director of NES (Scotland) Ltd, we are Electrical, Fire and Security Contractors originally based in Paisley but now centrally located at Craigton Industrial Estate, Glasgow.
0.9516484791333933		SimpleArgument(all types of electrical works in industrial environments including Inspection Fault,List([13, 96)))	Relation(Finding,List([97, 104)))	SimpleArgument(Our Fire specialise,List([105, 124)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection Maintenance Finding Security Division specialise in the maintenance of fire alarm systems,List([13, 180)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection Maintenance Finding Our Fire specialise in the maintenance of fire alarm systems,List([13, 171)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection New Installations Finding Security Division specialise in the maintenance of fire alarm systems,List([13, 186)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection Testing Services Finding Our Fire specialise in the maintenance of fire alarm systems,List([13, 176)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection & Finding Security Division specialise in the maintenance of fire alarm systems,List([13, 170)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection & Finding Our Fire specialise in the maintenance of fire alarm systems,List([13, 161)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection Fault Finding Security Division specialise in the maintenance of fire alarm systems,List([13, 174)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9678801306991207		SimpleArgument(all types of electrical works in commercial environments including Inspection Fault,List([13, 96)))	Relation(Finding Our Fire specialise in,List([97, 104), [105, 124), [125, 127)))	SpatialArgument(the maintenance of fire alarm systems,List([128, 165)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9516484791333933		SimpleArgument(all types of electrical works in commercial environments including Inspection Fault,List([13, 96)))	Relation(Finding,List([97, 104)))	SimpleArgument(Our Fire specialise,List([105, 124)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection Maintenance Finding Security Division specialise in the maintenance of fire alarm systems,List([13, 180)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection Maintenance Finding Our Fire specialise in the maintenance of fire alarm systems,List([13, 171)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection New Installations Finding Security Division specialise in the maintenance of fire alarm systems,List([13, 186)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection Testing Services Finding Our Fire specialise in the maintenance of fire alarm systems,List([13, 176)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection & Finding Security Division specialise in the maintenance of fire alarm systems,List([13, 170)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection & Finding Our Fire specialise in the maintenance of fire alarm systems,List([13, 161)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in domestic environments including Inspection Fault Finding Security Division specialise in the maintenance of fire alarm systems,List([13, 172)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9605824069728295		SimpleArgument(Inspection Fault,List([78, 94)))	Relation(Finding,List([95, 102)))	SimpleArgument(Security Division specialise in the maintenance of fire alarm systems,List([103, 172)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9678801306991207		SimpleArgument(all types of electrical works in domestic environments including Inspection Fault,List([13, 94)))	Relation(Finding Our Fire specialise in,List([95, 102), [103, 122), [123, 125)))	SpatialArgument(the maintenance of fire alarm systems,List([126, 163)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9516484791333933		SimpleArgument(all types of electrical works in domestic environments including Inspection Fault,List([13, 94)))	Relation(Finding,List([95, 102)))	SimpleArgument(Our Fire specialise,List([103, 122)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9266232318014763		SimpleArgument(Inspection Fault,List([78, 94)))	Relation(Finding Our Fire specialise in,List([95, 102), [103, 122), [123, 125)))	SpatialArgument(the maintenance of fire alarm systems,List([126, 163)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in domestic environments including Inspection Maintenance Finding Security Division specialise in the maintenance of fire alarm systems,List([13, 178)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9605824069728295		SimpleArgument(Inspection Maintenance,List([78, 100)))	Relation(Finding,List([101, 108)))	SimpleArgument(Security Division specialise in the maintenance of fire alarm systems,List([109, 178)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9678801306991207		SimpleArgument(all types of electrical works in domestic environments including Inspection Maintenance,List([13, 100)))	Relation(Finding Our Fire specialise in,List([101, 108), [109, 128), [129, 131)))	SpatialArgument(the maintenance of fire alarm systems,List([132, 169)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9516484791333933		SimpleArgument(all types of electrical works in domestic environments including Inspection Maintenance,List([13, 100)))	Relation(Finding,List([101, 108)))	SimpleArgument(Our Fire specialise,List([109, 128)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9266232318014763		SimpleArgument(Inspection Maintenance,List([78, 100)))	Relation(Finding Our Fire specialise in,List([101, 108), [109, 128), [129, 131)))	SpatialArgument(the maintenance of fire alarm systems,List([132, 169)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in domestic environments including Inspection Maintenance Finding Our Fire specialise in the maintenance of fire alarm systems,List([13, 169)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in domestic environments including Inspection New Installations Finding Security Division specialise in the maintenance of fire alarm systems,List([13, 184)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9329286852051247		SimpleArgument(Inspection New Installations,List([78, 106)))	Relation(Finding Our Fire specialise in,List([107, 114), [115, 134), [135, 137)))	SpatialArgument(the maintenance of fire alarm systems,List([138, 175)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9640827750857294		SimpleArgument(Inspection Testing Services,List([78, 105)))	Relation(Finding,List([106, 113)))	SimpleArgument(Security Division specialise in the maintenance of fire alarm systems,List([114, 183)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in domestic environments including Inspection Testing Services Finding Our Fire specialise in the maintenance of fire alarm systems,List([13, 174)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9197759696552441		SimpleArgument(Services,List([97, 105)))	Relation(Finding Our Fire specialise in,List([106, 113), [114, 133), [134, 136)))	SpatialArgument(the maintenance of fire alarm systems,List([137, 174)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in domestic environments including Inspection & Finding Security Division specialise in the maintenance of fire alarm systems,List([13, 168)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in domestic environments including Inspection & Finding Our Fire specialise in the maintenance of fire alarm systems,List([13, 159)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection Fault,List([13, 96)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection Maintenance,List([13, 102)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection Maintenance Finding Our Fire specialise in the installation,List([13, 150)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection New Installations Finding Security Division specialise in the installation,List([13, 165)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection New Installations,List([13, 108)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection Testing Services,List([13, 107)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection & Finding Security Division specialise in the installation,List([13, 149)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in industrial environments including Inspection & Finding Our Fire specialise in the installation,List([13, 140)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection Fault,List([13, 96)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection Maintenance,List([13, 102)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection Maintenance Finding Our Fire specialise in the installation,List([13, 150)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection New Installations Finding Security Division specialise in the installation,List([13, 165)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection New Installations,List([13, 108)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection Testing Services,List([13, 107)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection & Finding Security Division specialise in the installation,List([13, 149)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.46321337686369213		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in commercial environments including Inspection & Finding Our Fire specialise in the installation,List([13, 140)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9382554258342916		SimpleArgument(Inspection Fault,List([78, 94)))	Relation(Finding,List([95, 102)))	SimpleArgument(Security Division specialise in the installation,List([103, 151)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9266232318014763		SimpleArgument(Inspection Fault,List([78, 94)))	Relation(Finding Our Fire specialise in,List([95, 102), [103, 122), [123, 125)))	SpatialArgument(the installation,List([126, 142)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.8918717465970578		SimpleArgument(Inspection Fault,List([78, 94)))	Relation(Finding,List([95, 102)))	SimpleArgument(Our Fire specialise,List([103, 122)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in domestic environments including Inspection Fault,List([13, 94)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9382554258342916		SimpleArgument(Inspection Maintenance,List([78, 100)))	Relation(Finding,List([101, 108)))	SimpleArgument(Security Division specialise in the installation,List([109, 157)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.6138676038426771		SimpleArgument(We,List([0, 2)))	Relation(carry out,List([3, 12)))	SimpleArgument(all types of electrical works in domestic environments including Inspection Maintenance,List([13, 100)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.9266232318014763		SimpleArgument(Inspection Maintenance,List([78, 100)))	Relation(Finding Our Fire specialise in,List([101, 108), [109, 128), [129, 131)))	SpatialArgument(the installation,List([132, 148)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
0.8918717465970578		SimpleArgument(Inspection Maintenance,List([78, 100)))	Relation(Finding,List([101, 108)))	SimpleArgument(Our Fire specialise,List([109, 128)))	We carry out all types of electrical works in domestic, commercial and industrial environments including Inspection & Testing Services, New Installations, Maintenance and Fault Finding Our Fire and Security Division specialise in the installation and maintenance of fire alarm systems, CCTV, Intruder, Access Control and Door Entry.
