0.9266232318014763		SimpleArgument(Dr Jay,List([0, 6)))	Relation(are,List([7, 10)))	SimpleArgument(all about family,List([11, 27)))	Dr Christina and Dr Jay are all about family!
0.9314904193639496		SimpleArgument(a private chiropractic clinic,List([60, 89)))	Relation(educating,List([90, 99)))	SimpleArgument(Ghanaians,List([100, 109)))	In Africa, Ghana to be exact, Dr Christina was working in a private chiropractic clinic adjusting and educating Ghanaians towards wellness.
0.9266232318014763		SimpleArgument(Dr Christina,List([32, 44)))	Relation(was working in,List([45, 56), [57, 59)))	SpatialArgument(a private chiropractic clinic,List([60, 89)))	In Africa, Ghana to be exact, Dr Christina was working in a private chiropractic clinic adjusting and educating Ghanaians towards wellness.
0.9570872704623956		SimpleArgument(Dr Christina,List([32, 44)))	Relation(was working In,List([0, 48), [49, 56)))	SpatialArgument(Africa,List([3, 9)))	In Africa, Ghana to be exact, Dr Christina was working in a private chiropractic clinic adjusting and educating Ghanaians towards wellness.
0.9266232318014763		SimpleArgument(Dr Christina,List([32, 44)))	Relation(was working in,List([45, 56), [57, 59)))	SpatialArgument(a private chiropractic clinic adjusting,List([60, 99)))	In Africa, Ghana to be exact, Dr Christina was working in a private chiropractic clinic adjusting and educating Ghanaians towards wellness.
0.8016573080327372		SimpleArgument(Ghana,List([12, 17)))	Relation(to be,List([18, 23)))	SimpleArgument(exact,List([24, 29)))	In Africa, Ghana to be exact, Dr Christina was working in a private chiropractic clinic adjusting and educating Ghanaians towards wellness.
0.1488073548719173	Context(we were bound,List([200, 213)))	SimpleArgument(She,List([0, 3)))	Relation(was working,List([4, 15)))	TemporalArgument(when I flew into the country determined to serve those,List([45, 99)))	She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.3010306049122031	Context(we were bound,List([200, 213)))	SimpleArgument(She,List([0, 3)))	Relation(was working for,List([4, 15), [25, 28)))	TemporalArgument(about one month,List([29, 44)))	She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.44251022175651566	Context(we were bound,List([200, 213)))	SimpleArgument(She,List([0, 3)))	Relation(was working in,List([4, 15), [16, 18)))	SpatialArgument(Ghana,List([19, 24)))	She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.16235220060090308		SimpleArgument(we,List([200, 202)))	Relation(were bound,List([203, 213)))		She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.2555926682144029		SimpleArgument(those,List([94, 99)))	Relation(had,List([104, 107)))	SimpleArgument(no access to health care,List([108, 132)))	She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.16986108911692605		SimpleArgument(we,List([186, 188)))	Relation(to meet,List([200, 207)))		She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.23131915735944072		SimpleArgument(I,List({50}))	Relation(flew into,List([52, 56), [57, 61)))	SimpleArgument(the country determined to serve those,List([62, 99)))	She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.547338059826203		SimpleArgument(we,List([186, 188)))	Relation(were bound In,List([133, 193), [194, 199)))	SpatialArgument(a country of 34 million,List([136, 159)))	She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.17920870800916813		SimpleArgument(She,List([0, 3)))	Relation(was working,List([4, 15)))	TemporalArgument(when I flew into the country determined to serve those,List([45, 99)))	She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.7323734373534755		SimpleArgument(the country,List([62, 73)))	Relation(bound,List([74, 79)))		She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.45170382506656653		SimpleArgument(I,List({50}))	Relation(flew into,List([52, 56), [57, 61)))	SimpleArgument(the country,List([62, 73)))	She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.27151678565896326		SimpleArgument(She,List([0, 3)))	Relation(was working,List([4, 15)))	TemporalArgument(when I flew into the country,List([45, 73)))	She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.3497525988439521		SimpleArgument(She,List([0, 3)))	Relation(was working for,List([4, 15), [25, 28)))	TemporalArgument(about one month,List([29, 44)))	She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.4978219019954182		SimpleArgument(She,List([0, 3)))	Relation(was working in,List([4, 15), [16, 18)))	SpatialArgument(Ghana,List([19, 24)))	She was working in Ghana for about one month when I flew into the country bound and determined to serve those who had no access to health care In a country of 34 million, most bound by poverty and inadequate healthcare, we were bound to meet.
0.39625576749130315		SimpleArgument(it,List([13, 15)))	Relation(was love Once,List([0, 4), [16, 19), [20, 24)))	TemporalArgument(we met,List([5, 11)))	Once we met, it was love at first sight.
0.5222094630377523		SimpleArgument(it,List([13, 15)))	Relation(was,List([16, 19)))	SimpleArgument(love,List([20, 24)))	Once we met, it was love at first sight.
0.2430782868395426		SimpleArgument(we,List([5, 7)))	Relation(met,List([8, 11)))		Once we met, it was love at first sight.
0.8328590624724563	Context(we believe,List([0, 10)))	SimpleArgument(Chiropractic,List([11, 23)))	Relation(to be,List([24, 29)))	SimpleArgument(an enormous part of it,List([30, 52)))	We believe that God had a reason for us meeting and we believe Chiropractic to be an enormous part of it.
0.30111532022820664		SimpleArgument(we,List([0, 2)))	Relation(believe,List([3, 10)))	SimpleArgument(Chiropractic to be an enormous part of it,List([11, 52)))	We believe that God had a reason for us meeting and we believe Chiropractic to be an enormous part of it.
0.7728411071744591	Context(We believe,List([0, 10)))	SimpleArgument(God,List([16, 19)))	Relation(had,List([20, 23)))	SimpleArgument(a reason for us meeting,List([24, 47)))	We believe that God had a reason for us meeting and we believe Chiropractic to be an enormous part of it.
0.30111532022820664		SimpleArgument(We,List([0, 2)))	Relation(believe that,List([3, 10), [11, 15)))	SimpleArgument(God had a reason for us meeting,List([16, 47)))	We believe that God had a reason for us meeting and we believe Chiropractic to be an enormous part of it.
0.39967452567979506		SimpleArgument(we,List([39, 41)))	Relation(will guard your family,List([42, 52), [53, 64)))	TemporalArgument(Thank you for sharing in our journey,List([0, 36)))	Thank you for sharing in our journey and in the trust of our care, we will guard it and your family with excellence.
0.45170382506656653		SimpleArgument(we,List([39, 41)))	Relation(will guard your family with,List([42, 52), [53, 64), [65, 69)))	SimpleArgument(excellence,List([70, 80)))	Thank you for sharing in our journey and in the trust of our care, we will guard it and your family with excellence.
0.30899953469486874		SimpleArgument(we,List([39, 41)))	Relation(will guard,List([42, 52)))	SimpleArgument(your family,List([53, 64)))	Thank you for sharing in our journey and in the trust of our care, we will guard it and your family with excellence.
0.39967452567979506		SimpleArgument(we,List([39, 41)))	Relation(will guard it,List([42, 52), [53, 55)))	TemporalArgument(Thank you for sharing in our journey,List([0, 36)))	Thank you for sharing in our journey and in the trust of our care, we will guard it and your family with excellence.
0.30899953469486874		SimpleArgument(we,List([39, 41)))	Relation(will guard,List([42, 52)))	SimpleArgument(it,List([53, 55)))	Thank you for sharing in our journey and in the trust of our care, we will guard it and your family with excellence.
